,0
0,task
1,idx
2,true_label
3,pred_label
4,answer
5,model
6,"['d3_45_fact', 450, 0, 1, 'yes', 'openai']"
7,"['d3_45_fact', 450, 0, 1, 'yes', 'meta']"
8,"['d3_45_fact', 450, 0, 1, 'yes', 'mistral']"
9,"['d3_45_fact', 17, 1, 1, 'yes', 'openai']"
10,"['d3_45_fact', 17, 1, 1, 'yes', 'mistral']"
11,"['d3_45_fact', 17, 1, 0, 'no', 'meta']"
12,"['d3_45_fact', 193, 1, 0, 'no', 'meta']"
13,"['d3_45_fact', 193, 1, 1, 'yes', 'openai']"
14,"['d3_45_fact', 193, 1, 1, 'yes', 'mistral']"
15,"['d3_45_fact', 157, 1, 1, 'yes', 'openai']"
16,"['d3_45_fact', 157, 1, 0, 'no', 'meta']"
17,"['d3_45_fact', 157, 1, 0, 'the', 'mistral']"
18,"['d3_45_fact', 518, 0, 1, 'yes', 'openai']"
19,"['d3_45_fact', 518, 0, 1, 'yes', 'mistral']"
20,"['d3_45_fact', 518, 0, 1, 'yes', 'meta']"
21,"['d3_45_fact', 476, 0, 1, 'yes', 'mistral']"
22,"['d3_45_fact', 476, 0, 1, 'yes', 'meta']"
23,"['d3_45_fact', 476, 0, 1, 'yes', 'openai']"
24,"['d3_45_fact', 628, 0, 1, 'yes', 'meta']"
25,"['d3_45_fact', 628, 0, 1, 'yes', 'openai']"
26,"['d3_45_fact', 628, 0, 1, 'yes', 'mistral']"
27,"['d3_45_fact', 61, 1, 1, 'yes', 'openai']"
28,"['d3_45_fact', 61, 1, 1, 'yes', 'mistral']"
29,"['d3_45_fact', 61, 1, 1, 'yes', 'meta']"
30,"['d3_45_fact', 297, 0, 0, 'no', 'meta']"
31,"['d3_45_fact', 297, 0, 1, 'yes', 'openai']"
32,"['d3_45_fact', 297, 0, 0, 'no', 'mistral']"
33,"['d3_45_fact', 20, 1, 1, 'yes', 'mistral']"
34,"['d3_45_fact', 20, 1, 0, 'no', 'meta']"
35,"['d3_45_fact', 20, 1, 1, 'yes', 'openai']"
36,"['d3_45_fact', 153, 1, 1, 'yes', 'openai']"
37,"['d3_45_fact', 153, 1, 0, 'no', 'meta']"
38,"['d3_45_fact', 153, 1, 1, 'yes', 'mistral']"
39,"['d3_45_fact', 355, 0, 1, 'yes', 'openai']"
40,"['d3_45_fact', 355, 0, 1, 'yes', 'meta']"
41,"['d3_45_fact', 355, 0, 0, 'it', 'mistral']"
42,"['d3_45_fact', 18, 1, 1, 'yes', 'openai']"
43,"['d3_45_fact', 18, 1, 0, 'no', 'meta']"
44,"['d3_45_fact', 18, 1, 1, 'yes', 'mistral']"
45,"['d3_45_fact', 139, 1, 1, 'yes', 'mistral']"
46,"['d3_45_fact', 139, 1, 1, 'yes', 'meta']"
47,"['d3_45_fact', 139, 1, 1, 'yes', 'openai']"
48,"['d3_45_fact', 457, 0, 1, 'yes', 'openai']"
49,"['d3_45_fact', 457, 0, 1, 'yes', 'mistral']"
50,"['d3_45_fact', 457, 0, 1, 'yes', 'meta']"
51,"['d3_45_fact', 383, 0, 0, 'no', 'meta']"
52,"['d3_45_fact', 383, 0, 0, 'no', 'openai']"
53,"['d3_45_fact', 383, 0, 0, 'no', 'mistral']"
54,"['d3_45_fact', 155, 1, 0, 'no', 'meta']"
55,"['d3_45_fact', 155, 1, 1, 'yes', 'openai']"
56,"['d3_45_fact', 155, 1, 1, 'yes', 'mistral']"
57,"['d3_45_fact', 414, 0, 0, 'no', 'mistral']"
58,"['d3_45_fact', 414, 0, 0, 'no', 'meta']"
59,"['d3_45_fact', 414, 0, 0, 'no', 'openai']"
60,"['d3_45_fact', 569, 0, 0, 'no', 'mistral']"
61,"['d3_45_fact', 569, 0, 0, 'no', 'meta']"
62,"['d3_45_fact', 569, 0, 0, 'no', 'openai']"
63,"['d3_45_fact', 4, 1, 1, 'yes', 'mistral']"
64,"['d3_45_fact', 4, 1, 0, 'no', 'meta']"
65,"['d3_45_fact', 4, 1, 1, 'yes', 'openai']"
66,"['d3_45_fact', 567, 0, 1, 'yes', 'openai']"
67,"['d3_45_fact', 567, 0, 1, 'yes', 'meta']"
68,"['d3_45_fact', 567, 0, 1, 'yes', 'mistral']"
69,"['d3_45_fact', 491, 0, 1, 'yes', 'mistral']"
70,"['d3_45_fact', 491, 0, 0, 'no', 'meta']"
71,"['d3_45_fact', 491, 0, 1, 'yes', 'openai']"
72,"['d3_45_fact', 239, 0, 0, 'no', 'openai']"
73,"['d3_45_fact', 239, 0, 0, 'no', 'meta']"
74,"['d3_45_fact', 239, 0, 0, 'no', 'mistral']"
75,"['d3_45_fact', 109, 1, 1, 'yes', 'mistral']"
76,"['d3_45_fact', 109, 1, 0, 'no', 'meta']"
77,"['d3_45_fact', 109, 1, 1, 'yes', 'openai']"
78,"['d3_45_fact', 673, 0, 0, 'no', 'meta']"
79,"['d3_45_fact', 673, 0, 0, 'no', 'openai']"
80,"['d3_45_fact', 673, 0, 0, 'no', 'mistral']"
81,"['d3_45_fact', 236, 0, 1, 'yes', 'mistral']"
82,"['d3_45_fact', 236, 0, 0, 'no', 'meta']"
83,"['d3_45_fact', 236, 0, 0, 'no', 'openai']"
84,"['d3_45_fact', 65, 1, 1, 'yes', 'openai']"
85,"['d3_45_fact', 65, 1, 1, 'yes', 'meta']"
86,"['d3_45_fact', 65, 1, 1, 'yes', 'mistral']"
87,"['d3_45_fact', 68, 1, 1, 'yes', 'openai']"
88,"['d3_45_fact', 68, 1, 1, 'yes', 'meta']"
89,"['d3_45_fact', 68, 1, 0, 'the', 'mistral']"
90,"['d3_45_fact', 596, 0, 0, 'no', 'openai']"
91,"['d3_45_fact', 596, 0, 0, 'no', 'meta']"
92,"['d3_45_fact', 596, 0, 0, 'no', 'mistral']"
93,"['d3_45_fact', 425, 0, 1, 'yes', 'openai']"
94,"['d3_45_fact', 425, 0, 0, 'no', 'meta']"
95,"['d3_45_fact', 425, 0, 1, 'yes', 'mistral']"
96,"['d3_45_fact', 568, 0, 1, 'yes', 'mistral']"
97,"['d3_45_fact', 568, 0, 0, 'no', 'meta']"
98,"['d3_45_fact', 568, 0, 1, 'yes', 'openai']"
99,"['d3_45_fact', 513, 0, 0, 'no', 'openai']"
100,"['d3_45_fact', 513, 0, 1, 'yes', 'meta']"
101,"['d3_45_fact', 513, 0, 0, 'no', 'mistral']"
102,"['d3_45_fact', 377, 0, 1, 'yes', 'openai']"
103,"['d3_45_fact', 377, 0, 1, 'yes', 'meta']"
104,"['d3_45_fact', 377, 0, 0, 'no', 'mistral']"
105,"['d3_45_fact', 685, 0, 1, 'yes', 'openai']"
106,"['d3_45_fact', 685, 0, 0, 'no', 'meta']"
107,"['d3_45_fact', 685, 0, 0, 'no', 'mistral']"
108,"['d3_45_fact', 266, 0, 1, 'yes', 'mistral']"
109,"['d3_45_fact', 266, 0, 1, 'yes', 'meta']"
110,"['d3_45_fact', 266, 0, 1, 'yes', 'openai']"
111,"['d3_45_fact', 388, 0, 0, 'no', 'openai']"
112,"['d3_45_fact', 388, 0, 1, 'yes', 'meta']"
113,"['d3_45_fact', 388, 0, 0, 'no', 'mistral']"
114,"['d3_45_fact', 583, 0, 0, 'no', 'openai']"
115,"['d3_45_fact', 583, 0, 0, 'no', 'mistral']"
116,"['d3_45_fact', 583, 0, 0, 'no', 'meta']"
117,"['d3_45_fact', 435, 0, 1, 'yes', 'mistral']"
118,"['d3_45_fact', 435, 0, 1, 'yes', 'meta']"
119,"['d3_45_fact', 435, 0, 1, 'yes', 'openai']"
120,"['d3_45_fact', 606, 0, 0, 'no', 'openai']"
121,"['d3_45_fact', 606, 0, 1, 'yes', 'meta']"
122,"['d3_45_fact', 606, 0, 0, 'no', 'mistral']"
123,"['d3_45_fact', 406, 0, 1, 'yes', 'openai']"
124,"['d3_45_fact', 406, 0, 0, 'no', 'meta']"
125,"['d3_45_fact', 406, 0, 0, 'no', 'mistral']"
126,"['d3_45_fact', 496, 0, 0, 'no', 'openai']"
127,"['d3_45_fact', 496, 0, 0, 'no', 'meta']"
128,"['d3_45_fact', 496, 0, 1, 'yes', 'mistral']"
129,"['d3_45_fact', 32, 1, 1, 'yes', 'mistral']"
130,"['d3_45_fact', 32, 1, 1, 'yes', 'meta']"
131,"['d3_45_fact', 32, 1, 1, 'yes', 'openai']"
132,"['d3_45_fact', 160, 1, 1, 'yes', 'mistral']"
133,"['d3_45_fact', 160, 1, 0, 'no', 'meta']"
134,"['d3_45_fact', 160, 1, 1, 'yes', 'openai']"
135,"['d3_45_fact', 203, 1, 0, 'no', 'meta']"
136,"['d3_45_fact', 203, 1, 1, 'yes', 'openai']"
137,"['d3_45_fact', 203, 1, 1, 'yes', 'mistral']"
138,"['d3_45_fact', 56, 1, 1, 'yes', 'mistral']"
139,"['d3_45_fact', 56, 1, 1, 'yes', 'meta']"
140,"['d3_45_fact', 56, 1, 0, 'no', 'openai']"
141,"['d3_45_fact', 163, 1, 1, 'yes', 'openai']"
142,"['d3_45_fact', 163, 1, 1, 'yes', 'meta']"
143,"['d3_45_fact', 163, 1, 1, 'yes', 'mistral']"
144,"['d3_45_fact', 71, 1, 1, 'yes', 'mistral']"
145,"['d3_45_fact', 71, 1, 0, 'no', 'meta']"
146,"['d3_45_fact', 71, 1, 0, 'no', 'openai']"
147,"['d3_45_fact', 195, 1, 1, 'yes', 'mistral']"
148,"['d3_45_fact', 195, 1, 0, 'no', 'meta']"
149,"['d3_45_fact', 195, 1, 0, 'no', 'openai']"
150,"['d3_45_fact', 447, 0, 1, 'yes', 'openai']"
151,"['d3_45_fact', 447, 0, 0, 'no', 'meta']"
152,"['d3_45_fact', 447, 0, 0, 'no', 'mistral']"
153,"['d3_45_fact', 256, 0, 1, 'yes', 'mistral']"
154,"['d3_45_fact', 256, 0, 0, 'no', 'meta']"
155,"['d3_45_fact', 256, 0, 1, 'yes', 'openai']"
156,"['d3_45_fact', 260, 0, 1, 'yes', 'openai']"
157,"['d3_45_fact', 260, 0, 1, 'yes', 'meta']"
158,"['d3_45_fact', 260, 0, 1, 'yes', 'mistral']"
159,"['d3_45_fact', 147, 1, 1, 'yes', 'meta']"
160,"['d3_45_fact', 147, 1, 0, 'no', 'openai']"
161,"['d3_45_fact', 147, 1, 1, 'yes', 'mistral']"
