,0
0,task
1,idx
2,true_label
3,pred_label
4,answer
5,model
6,"['d3_44_spam', 230, 0, 0, 'no', 'openai']"
7,"['d3_44_spam', 230, 0, 0, 'no', 'meta']"
8,"['d3_44_spam', 230, 0, 0, 'no', 'mistral']"
9,"['d3_44_spam', 9, 1, 1, 'yes', 'mistral']"
10,"['d3_44_spam', 9, 1, 1, 'yes', 'meta']"
11,"['d3_44_spam', 9, 1, 1, 'yes', 'openai']"
12,"['d3_44_spam', 99, 0, 1, 'yes', 'meta']"
13,"['d3_44_spam', 99, 0, 1, 'yes', 'openai']"
14,"['d3_44_spam', 99, 0, 0, 'no', 'mistral']"
15,"['d3_44_spam', 80, 0, 0, 'no', 'mistral']"
16,"['d3_44_spam', 80, 0, 0, 'no', 'meta']"
17,"['d3_44_spam', 80, 0, 0, 'no', 'openai']"
18,"['d3_44_spam', 265, 0, 0, 'no', 'openai']"
19,"['d3_44_spam', 265, 0, 1, 'yes', 'mistral']"
20,"['d3_44_spam', 265, 0, 1, 'yes', 'meta']"
21,"['d3_44_spam', 243, 0, 0, 'no', 'mistral']"
22,"['d3_44_spam', 243, 0, 1, 'yes', 'meta']"
23,"['d3_44_spam', 243, 0, 0, 'no', 'openai']"
24,"['d3_44_spam', 321, 0, 0, 'no', 'openai']"
25,"['d3_44_spam', 321, 0, 1, 'yes', 'meta']"
26,"['d3_44_spam', 321, 0, 1, 'yes', 'mistral']"
27,"['d3_44_spam', 31, 1, 1, 'yes', 'mistral']"
28,"['d3_44_spam', 31, 1, 1, 'yes', 'meta']"
29,"['d3_44_spam', 31, 1, 1, 'yes', 'openai']"
30,"['d3_44_spam', 151, 0, 0, 'no', 'openai']"
31,"['d3_44_spam', 151, 0, 0, 'no', 'mistral']"
32,"['d3_44_spam', 151, 0, 0, 'no', 'meta']"
33,"['d3_44_spam', 10, 1, 1, 'yes', 'mistral']"
34,"['d3_44_spam', 10, 1, 1, 'yes', 'meta']"
35,"['d3_44_spam', 10, 1, 1, 'yes', 'openai']"
36,"['d3_44_spam', 78, 0, 1, 'yes', 'meta']"
37,"['d3_44_spam', 78, 0, 1, 'yes', 'openai']"
38,"['d3_44_spam', 78, 0, 1, 'yes', 'mistral']"
39,"['d3_44_spam', 181, 0, 0, 'no', 'openai']"
40,"['d3_44_spam', 181, 0, 0, 'no', 'meta']"
41,"['d3_44_spam', 181, 0, 0, 'no', 'mistral']"
42,"['d3_44_spam', 9, 1, 1, 'yes', 'openai']"
43,"['d3_44_spam', 9, 1, 1, 'yes', 'mistral']"
44,"['d3_44_spam', 9, 1, 1, 'yes', 'meta']"
45,"['d3_44_spam', 71, 0, 0, 'no', 'openai']"
46,"['d3_44_spam', 71, 0, 0, 'the', 'mistral']"
47,"['d3_44_spam', 71, 0, 0, 'no', 'meta']"
48,"['d3_44_spam', 233, 0, 1, 'yes', 'meta']"
49,"['d3_44_spam', 233, 0, 0, 'no', 'openai']"
50,"['d3_44_spam', 233, 0, 0, 'no', 'mistral']"
51,"['d3_44_spam', 196, 0, 1, 'yes', 'meta']"
52,"['d3_44_spam', 196, 0, 0, 'no', 'openai']"
53,"['d3_44_spam', 196, 0, 0, 'the', 'mistral']"
54,"['d3_44_spam', 79, 0, 0, 'no', 'openai']"
55,"['d3_44_spam', 79, 0, 0, 'no', 'meta']"
56,"['d3_44_spam', 79, 0, 0, 'no', 'mistral']"
57,"['d3_44_spam', 212, 0, 0, 'no', 'mistral']"
58,"['d3_44_spam', 212, 0, 1, 'yes', 'meta']"
59,"['d3_44_spam', 212, 0, 0, 'no', 'openai']"
60,"['d3_44_spam', 291, 0, 0, 'no', 'openai']"
61,"['d3_44_spam', 291, 0, 1, 'yes', 'meta']"
62,"['d3_44_spam', 291, 0, 0, 'no', 'mistral']"
63,"['d3_44_spam', 2, 1, 1, 'yes', 'mistral']"
64,"['d3_44_spam', 2, 1, 1, 'yes', 'meta']"
65,"['d3_44_spam', 2, 1, 1, 'yes', 'openai']"
66,"['d3_44_spam', 290, 0, 0, 'no', 'mistral']"
67,"['d3_44_spam', 290, 0, 0, 'no', 'meta']"
68,"['d3_44_spam', 290, 0, 0, 'no', 'openai']"
69,"['d3_44_spam', 251, 0, 1, 'yes', 'openai']"
70,"['d3_44_spam', 251, 0, 1, 'yes', 'meta']"
71,"['d3_44_spam', 251, 0, 1, 'yes', 'mistral']"
72,"['d3_44_spam', 122, 0, 0, 'no', 'mistral']"
73,"['d3_44_spam', 122, 0, 0, 'no', 'meta']"
74,"['d3_44_spam', 122, 0, 0, 'no', 'openai']"
75,"['d3_44_spam', 55, 0, 0, 'no', 'openai']"
76,"['d3_44_spam', 55, 0, 0, 'no', 'mistral']"
77,"['d3_44_spam', 55, 0, 0, 'no', 'meta']"
78,"['d3_44_spam', 344, 0, 1, 'yes', 'openai']"
79,"['d3_44_spam', 344, 0, 1, 'yes', 'meta']"
80,"['d3_44_spam', 344, 0, 0, 'the', 'mistral']"
81,"['d3_44_spam', 121, 0, 1, 'yes', 'meta']"
82,"['d3_44_spam', 121, 0, 1, 'yes', 'openai']"
83,"['d3_44_spam', 121, 0, 0, 'no', 'mistral']"
84,"['d3_44_spam', 33, 1, 1, 'yes', 'mistral']"
85,"['d3_44_spam', 33, 1, 1, 'yes', 'meta']"
86,"['d3_44_spam', 33, 1, 1, 'yes', 'openai']"
87,"['d3_44_spam', 34, 1, 1, 'yes', 'mistral']"
88,"['d3_44_spam', 34, 1, 1, 'yes', 'meta']"
89,"['d3_44_spam', 34, 1, 1, 'yes', 'openai']"
90,"['d3_44_spam', 305, 0, 0, 'no', 'openai']"
91,"['d3_44_spam', 305, 0, 1, 'yes', 'meta']"
92,"['d3_44_spam', 305, 0, 0, 'no', 'mistral']"
93,"['d3_44_spam', 217, 0, 0, 'no', 'meta']"
94,"['d3_44_spam', 217, 0, 0, 'no', 'openai']"
95,"['d3_44_spam', 217, 0, 0, 'no', 'mistral']"
96,"['d3_44_spam', 290, 0, 0, 'no', 'openai']"
97,"['d3_44_spam', 290, 0, 0, 'no', 'meta']"
98,"['d3_44_spam', 290, 0, 0, 'no', 'mistral']"
99,"['d3_44_spam', 262, 0, 0, 'no', 'mistral']"
100,"['d3_44_spam', 262, 0, 1, 'yes', 'meta']"
101,"['d3_44_spam', 262, 0, 0, 'no', 'openai']"
102,"['d3_44_spam', 193, 0, 0, 'no', 'mistral']"
103,"['d3_44_spam', 193, 0, 1, 'yes', 'meta']"
104,"['d3_44_spam', 193, 0, 0, 'no', 'openai']"
105,"['d3_44_spam', 350, 0, 0, 'no', 'mistral']"
106,"['d3_44_spam', 350, 0, 0, 'no', 'meta']"
107,"['d3_44_spam', 350, 0, 0, 'no', 'openai']"
108,"['d3_44_spam', 136, 0, 0, 'no', 'mistral']"
109,"['d3_44_spam', 136, 0, 0, 'no', 'meta']"
110,"['d3_44_spam', 136, 0, 0, 'no', 'openai']"
111,"['d3_44_spam', 198, 0, 0, 'no', 'openai']"
112,"['d3_44_spam', 198, 0, 1, 'yes', 'meta']"
113,"['d3_44_spam', 198, 0, 0, 'the', 'mistral']"
114,"['d3_44_spam', 298, 0, 1, 'yes', 'openai']"
115,"['d3_44_spam', 298, 0, 1, 'yes', 'meta']"
116,"['d3_44_spam', 298, 0, 0, 'no', 'mistral']"
117,"['d3_44_spam', 222, 0, 0, 'no', 'mistral']"
118,"['d3_44_spam', 222, 0, 0, 'no', 'meta']"
119,"['d3_44_spam', 222, 0, 0, 'no', 'openai']"
120,"['d3_44_spam', 310, 0, 0, 'no', 'mistral']"
121,"['d3_44_spam', 310, 0, 1, 'yes', 'meta']"
122,"['d3_44_spam', 310, 0, 0, 'no', 'openai']"
123,"['d3_44_spam', 207, 0, 1, 'yes', 'mistral']"
124,"['d3_44_spam', 207, 0, 1, 'yes', 'meta']"
125,"['d3_44_spam', 207, 0, 1, 'yes', 'openai']"
126,"['d3_44_spam', 253, 0, 0, 'no', 'openai']"
127,"['d3_44_spam', 253, 0, 1, 'yes', 'meta']"
128,"['d3_44_spam', 253, 0, 1, 'yes', 'mistral']"
129,"['d3_44_spam', 16, 1, 1, 'yes', 'openai']"
130,"['d3_44_spam', 16, 1, 1, 'yes', 'mistral']"
131,"['d3_44_spam', 16, 1, 1, 'yes', 'meta']"
132,"['d3_44_spam', 82, 0, 0, 'no', 'openai']"
133,"['d3_44_spam', 82, 0, 0, 'no', 'mistral']"
134,"['d3_44_spam', 82, 0, 1, 'yes', 'meta']"
135,"['d3_44_spam', 104, 0, 0, 'no', 'meta']"
136,"['d3_44_spam', 104, 0, 0, 'no', 'openai']"
137,"['d3_44_spam', 104, 0, 0, 'no', 'mistral']"
138,"['d3_44_spam', 28, 1, 1, 'yes', 'openai']"
139,"['d3_44_spam', 28, 1, 1, 'yes', 'meta']"
140,"['d3_44_spam', 28, 1, 1, 'yes', 'mistral']"
141,"['d3_44_spam', 83, 0, 0, 'no', 'meta']"
142,"['d3_44_spam', 83, 0, 1, 'yes', 'openai']"
143,"['d3_44_spam', 83, 0, 0, 'no', 'mistral']"
144,"['d3_44_spam', 36, 1, 1, 'yes', 'mistral']"
145,"['d3_44_spam', 36, 1, 1, 'yes', 'meta']"
146,"['d3_44_spam', 36, 1, 1, 'yes', 'openai']"
147,"['d3_44_spam', 100, 0, 1, 'yes', 'openai']"
148,"['d3_44_spam', 100, 0, 1, 'yes', 'meta']"
149,"['d3_44_spam', 100, 0, 0, 'the', 'mistral']"
150,"['d3_44_spam', 228, 0, 0, 'no', 'openai']"
151,"['d3_44_spam', 228, 0, 0, 'no', 'mistral']"
152,"['d3_44_spam', 228, 0, 0, 'no', 'meta']"
153,"['d3_44_spam', 131, 0, 0, 'no', 'meta']"
154,"['d3_44_spam', 131, 0, 0, 'no', 'openai']"
155,"['d3_44_spam', 131, 0, 0, 'no', 'mistral']"
156,"['d3_44_spam', 133, 0, 0, 'no', 'meta']"
157,"['d3_44_spam', 133, 0, 1, 'yes', 'openai']"
158,"['d3_44_spam', 133, 0, 1, 'yes', 'mistral']"
159,"['d3_44_spam', 75, 0, 0, 'no', 'openai']"
160,"['d3_44_spam', 75, 0, 0, 'no', 'meta']"
161,"['d3_44_spam', 75, 0, 0, 'no', 'mistral']"
162,"['d3_44_spam', 96, 0, 0, 'no', 'openai']"
