,0
0,task
1,idx
2,true_label
3,pred_label
4,answer
5,model
6,"['d3_32_business', 3644, 0, 0, 'no', 'openai']"
7,"['d3_32_business', 3644, 0, 0, 'no', 'meta']"
8,"['d3_32_business', 3644, 0, 0, 'no', 'mistral']"
9,"['d3_32_business', 142, 1, 1, 'yes', 'openai']"
10,"['d3_32_business', 142, 1, 1, 'yes', 'meta']"
11,"['d3_32_business', 142, 1, 1, 'yes', 'mistral']"
12,"['d3_32_business', 1567, 0, 0, 'no', 'openai']"
13,"['d3_32_business', 1567, 0, 0, 'no', 'meta']"
14,"['d3_32_business', 1567, 0, 0, 'no', 'mistral']"
15,"['d3_32_business', 1272, 1, 1, 'yes', 'openai']"
16,"['d3_32_business', 1272, 1, 1, 'yes', 'meta']"
17,"['d3_32_business', 1272, 1, 1, 'yes', 'mistral']"
18,"['d3_32_business', 4197, 0, 0, 'no', 'openai']"
19,"['d3_32_business', 4197, 0, 0, 'no', 'meta']"
20,"['d3_32_business', 4197, 0, 0, 'no', 'mistral']"
21,"['d3_32_business', 3856, 0, 1, 'yes', 'openai']"
22,"['d3_32_business', 3856, 0, 0, 'no', 'meta']"
23,"['d3_32_business', 3856, 0, 0, 'no', 'mistral']"
24,"['d3_32_business', 5084, 0, 0, 'no', 'openai']"
25,"['d3_32_business', 5084, 0, 0, 'no', 'meta']"
26,"['d3_32_business', 5084, 0, 0, 'no', 'mistral']"
27,"['d3_32_business', 495, 1, 1, 'yes', 'openai']"
28,"['d3_32_business', 495, 1, 1, 'yes', 'mistral']"
29,"['d3_32_business', 495, 1, 1, 'yes', 'meta']"
30,"['d3_32_business', 2404, 0, 0, 'no', 'openai']"
31,"['d3_32_business', 2404, 0, 0, 'no', 'meta']"
32,"['d3_32_business', 2404, 0, 0, 'no', 'mistral']"
33,"['d3_32_business', 169, 1, 1, 'yes', 'openai']"
34,"['d3_32_business', 169, 1, 1, 'yes', 'meta']"
35,"['d3_32_business', 169, 1, 1, 'yes', 'mistral']"
36,"['d3_32_business', 1246, 1, 1, 'yes', 'openai']"
37,"['d3_32_business', 1246, 1, 1, 'yes', 'mistral']"
38,"['d3_32_business', 1246, 1, 1, 'yes', 'meta']"
39,"['d3_32_business', 2880, 0, 0, 'no', 'openai']"
40,"['d3_32_business', 2880, 0, 0, 'no', 'mistral']"
41,"['d3_32_business', 2880, 0, 0, 'no', 'meta']"
42,"['d3_32_business', 151, 1, 1, 'yes', 'openai']"
43,"['d3_32_business', 151, 1, 1, 'yes', 'meta']"
44,"['d3_32_business', 151, 1, 1, 'yes', 'mistral']"
45,"['d3_32_business', 1133, 1, 0, 'no', 'openai']"
46,"['d3_32_business', 1133, 1, 0, 'no', 'meta']"
47,"['d3_32_business', 1133, 1, 1, 'yes', 'mistral']"
48,"['d3_32_business', 3703, 0, 0, 'no', 'meta']"
49,"['d3_32_business', 3703, 0, 0, 'no', 'openai']"
50,"['d3_32_business', 3703, 0, 0, 'no', 'mistral']"
51,"['d3_32_business', 3105, 0, 0, 'no', 'openai']"
52,"['d3_32_business', 3105, 0, 0, 'no', 'meta']"
53,"['d3_32_business', 3105, 0, 0, 'no', 'mistral']"
54,"['d3_32_business', 1256, 1, 1, 'yes', 'openai']"
55,"['d3_32_business', 1256, 1, 1, 'yes', 'mistral']"
56,"['d3_32_business', 1256, 1, 1, 'yes', 'meta']"
57,"['d3_32_business', 3358, 0, 1, 'yes', 'openai']"
58,"['d3_32_business', 3358, 0, 1, 'yes', 'meta']"
59,"['d3_32_business', 3358, 0, 1, 'yes', 'mistral']"
60,"['d3_32_business', 4612, 0, 0, 'no', 'openai']"
61,"['d3_32_business', 4612, 0, 0, 'no', 'meta']"
62,"['d3_32_business', 4612, 0, 0, 'no', 'mistral']"
63,"['d3_32_business', 37, 1, 1, 'yes', 'openai']"
64,"['d3_32_business', 37, 1, 1, 'yes', 'mistral']"
65,"['d3_32_business', 37, 1, 1, 'yes', 'meta']"
66,"['d3_32_business', 4592, 0, 0, 'no', 'openai']"
67,"['d3_32_business', 4592, 0, 0, 'no', 'meta']"
68,"['d3_32_business', 4592, 0, 0, 'no', 'mistral']"
69,"['d3_32_business', 3978, 0, 0, 'no', 'mistral']"
70,"['d3_32_business', 3978, 0, 0, 'no', 'meta']"
71,"['d3_32_business', 3978, 0, 0, 'no', 'openai']"
72,"['d3_32_business', 1939, 0, 1, 'yes', 'openai']"
73,"['d3_32_business', 1939, 0, 0, 'no', 'mistral']"
74,"['d3_32_business', 1939, 0, 0, 'no', 'meta']"
75,"['d3_32_business', 886, 1, 0, 'no', 'openai']"
76,"['d3_32_business', 886, 1, 0, 'no', 'meta']"
77,"['d3_32_business', 886, 1, 0, 'no', 'mistral']"
78,"['d3_32_business', 5455, 0, 1, 'yes', 'openai']"
79,"['d3_32_business', 5455, 0, 1, 'yes', 'meta']"
80,"['d3_32_business', 5455, 0, 1, 'yes', 'mistral']"
81,"['d3_32_business', 1918, 0, 0, 'no', 'openai']"
82,"['d3_32_business', 1918, 0, 0, 'no', 'meta']"
83,"['d3_32_business', 1918, 0, 0, 'no', 'mistral']"
84,"['d3_32_business', 528, 1, 1, 'yes', 'meta']"
85,"['d3_32_business', 528, 1, 1, 'yes', 'openai']"
86,"['d3_32_business', 528, 1, 1, 'yes', 'mistral']"
87,"['d3_32_business', 551, 1, 1, 'yes', 'openai']"
88,"['d3_32_business', 551, 1, 1, 'yes', 'mistral']"
89,"['d3_32_business', 551, 1, 1, 'yes', 'meta']"
90,"['d3_32_business', 4829, 0, 0, 'no', 'meta']"
91,"['d3_32_business', 4829, 0, 0, 'no', 'openai']"
92,"['d3_32_business', 4829, 0, 0, 'no', 'mistral']"
93,"['d3_32_business', 3440, 0, 0, 'no', 'mistral']"
94,"['d3_32_business', 3440, 0, 0, 'no', 'meta']"
95,"['d3_32_business', 3440, 0, 0, 'no', 'openai']"
96,"['d3_32_business', 4599, 0, 0, 'no', 'openai']"
97,"['d3_32_business', 4599, 0, 0, 'no', 'meta']"
98,"['d3_32_business', 4599, 0, 0, 'no', 'mistral']"
99,"['d3_32_business', 4158, 0, 1, 'yes', 'openai']"
100,"['d3_32_business', 4158, 0, 1, 'yes', 'meta']"
101,"['d3_32_business', 4158, 0, 1, 'yes', 'mistral']"
102,"['d3_32_business', 3055, 0, 0, 'no', 'openai']"
103,"['d3_32_business', 3055, 0, 0, 'no', 'mistral']"
104,"['d3_32_business', 3055, 0, 0, 'no', 'meta']"
105,"['d3_32_business', 5545, 0, 1, 'yes', 'mistral']"
106,"['d3_32_business', 5545, 0, 0, 'no', 'meta']"
107,"['d3_32_business', 5545, 0, 0, 'no', 'openai']"
108,"['d3_32_business', 2157, 0, 0, 'no', 'meta']"
109,"['d3_32_business', 2157, 0, 0, 'no', 'openai']"
110,"['d3_32_business', 2157, 0, 0, 'no', 'mistral']"
111,"['d3_32_business', 3146, 0, 0, 'no', 'meta']"
112,"['d3_32_business', 3146, 0, 0, 'no', 'openai']"
113,"['d3_32_business', 3146, 0, 0, 'no', 'mistral']"
114,"['d3_32_business', 4726, 0, 1, 'yes', 'mistral']"
115,"['d3_32_business', 4726, 0, 1, 'yes', 'meta']"
116,"['d3_32_business', 4726, 0, 1, 'yes', 'openai']"
117,"['d3_32_business', 3524, 0, 0, 'no', 'openai']"
118,"['d3_32_business', 3524, 0, 0, 'no', 'meta']"
119,"['d3_32_business', 3524, 0, 0, 'no', 'mistral']"
120,"['d3_32_business', 4910, 0, 1, 'yes', 'openai']"
121,"['d3_32_business', 4910, 0, 1, 'yes', 'mistral']"
122,"['d3_32_business', 4910, 0, 1, 'yes', 'meta']"
123,"['d3_32_business', 3290, 0, 0, 'no', 'openai']"
124,"['d3_32_business', 3290, 0, 0, 'no', 'meta']"
125,"['d3_32_business', 3290, 0, 0, 'no', 'mistral']"
126,"['d3_32_business', 4015, 0, 1, 'yes', 'mistral']"
127,"['d3_32_business', 4015, 0, 1, 'yes', 'meta']"
128,"['d3_32_business', 4015, 0, 1, 'yes', 'openai']"
129,"['d3_32_business', 261, 1, 1, 'yes', 'mistral']"
130,"['d3_32_business', 261, 1, 1, 'yes', 'meta']"
131,"['d3_32_business', 261, 1, 1, 'yes', 'openai']"
132,"['d3_32_business', 1298, 1, 1, 'yes', 'meta']"
133,"['d3_32_business', 1298, 1, 1, 'yes', 'openai']"
134,"['d3_32_business', 1298, 1, 1, 'yes', 'mistral']"
135,"['d3_32_business', 1649, 0, 0, 'no', 'openai']"
136,"['d3_32_business', 1649, 0, 0, 'no', 'meta']"
137,"['d3_32_business', 1649, 0, 0, 'no', 'mistral']"
138,"['d3_32_business', 454, 1, 1, 'yes', 'mistral']"
139,"['d3_32_business', 454, 1, 1, 'yes', 'meta']"
140,"['d3_32_business', 454, 1, 1, 'yes', 'openai']"
141,"['d3_32_business', 1326, 1, 1, 'yes', 'openai']"
142,"['d3_32_business', 1326, 1, 1, 'yes', 'meta']"
143,"['d3_32_business', 1326, 1, 1, 'yes', 'mistral']"
144,"['d3_32_business', 575, 1, 1, 'yes', 'mistral']"
145,"['d3_32_business', 575, 1, 1, 'yes', 'meta']"
146,"['d3_32_business', 575, 1, 1, 'yes', 'openai']"
147,"['d3_32_business', 1584, 0, 1, 'yes', 'openai']"
148,"['d3_32_business', 1584, 0, 1, 'yes', 'mistral']"
149,"['d3_32_business', 1584, 0, 1, 'yes', 'meta']"
150,"['d3_32_business', 3622, 0, 0, 'no', 'mistral']"
151,"['d3_32_business', 3622, 0, 0, 'no', 'meta']"
152,"['d3_32_business', 3622, 0, 0, 'no', 'openai']"
153,"['d3_32_business', 2079, 0, 1, 'yes', 'openai']"
154,"['d3_32_business', 2079, 0, 1, 'yes', 'meta']"
155,"['d3_32_business', 2079, 0, 1, 'yes', 'mistral']"
156,"['d3_32_business', 2109, 0, 0, 'no', 'mistral']"
157,"['d3_32_business', 2109, 0, 0, 'no', 'meta']"
158,"['d3_32_business', 2109, 0, 0, 'no', 'openai']"
159,"['d3_32_business', 1193, 1, 1, 'yes', 'meta']"
160,"['d3_32_business', 1193, 1, 1, 'yes', 'openai']"
161,"['d3_32_business', 1193, 1, 1, 'yes', 'mistral']"
162,"['d3_32_business', 1521, 0, 0, 'no', 'mistral']"
163,"['d3_32_business', 1521, 0, 0, 'no', 'meta']"
