,0
0,task
1,idx
2,true_label
3,pred_label
4,answer
5,model
6,"['d3_34_bad', 228, 0, 0, 'no', 'openai']"
7,"['d3_34_bad', 228, 0, 0, 'no', 'meta']"
8,"['d3_34_bad', 228, 0, 0, 'no', 'mistral']"
9,"['d3_34_bad', 8, 1, 1, 'yes', 'openai']"
10,"['d3_34_bad', 8, 1, 1, 'yes', 'meta']"
11,"['d3_34_bad', 8, 1, 1, 'yes', 'mistral']"
12,"['d3_34_bad', 98, 1, 1, 'yes', 'mistral']"
13,"['d3_34_bad', 98, 1, 1, 'yes', 'meta']"
14,"['d3_34_bad', 98, 1, 1, 'yes', 'openai']"
15,"['d3_34_bad', 79, 1, 1, 'yes', 'openai']"
16,"['d3_34_bad', 79, 1, 1, 'yes', 'meta']"
17,"['d3_34_bad', 79, 1, 1, 'yes', 'mistral']"
18,"['d3_34_bad', 262, 0, 0, 'no', 'openai']"
19,"['d3_34_bad', 262, 0, 1, 'yes', 'mistral']"
20,"['d3_34_bad', 262, 0, 1, 'yes', 'meta']"
21,"['d3_34_bad', 241, 0, 0, 'no', 'mistral']"
22,"['d3_34_bad', 241, 0, 0, 'no', 'meta']"
23,"['d3_34_bad', 241, 0, 0, 'no', 'openai']"
24,"['d3_34_bad', 318, 0, 0, 'no', 'mistral']"
25,"['d3_34_bad', 318, 0, 1, 'yes', 'meta']"
26,"['d3_34_bad', 318, 0, 0, 'no', 'openai']"
27,"['d3_34_bad', 31, 1, 1, 'yes', 'openai']"
28,"['d3_34_bad', 31, 1, 1, 'yes', 'mistral']"
29,"['d3_34_bad', 31, 1, 1, 'yes', 'meta']"
30,"['d3_34_bad', 150, 1, 1, 'yes', 'openai']"
31,"['d3_34_bad', 150, 1, 1, 'yes', 'meta']"
32,"['d3_34_bad', 150, 1, 1, 'yes', 'mistral']"
33,"['d3_34_bad', 10, 1, 1, 'yes', 'mistral']"
34,"['d3_34_bad', 10, 1, 1, 'yes', 'meta']"
35,"['d3_34_bad', 10, 1, 1, 'yes', 'openai']"
36,"['d3_34_bad', 78, 1, 1, 'yes', 'openai']"
37,"['d3_34_bad', 78, 1, 1, 'yes', 'meta']"
38,"['d3_34_bad', 78, 1, 1, 'yes', 'mistral']"
39,"['d3_34_bad', 180, 1, 1, 'yes', 'meta']"
40,"['d3_34_bad', 180, 1, 1, 'yes', 'openai']"
41,"['d3_34_bad', 180, 1, 1, 'yes', 'mistral']"
42,"['d3_34_bad', 9, 1, 1, 'yes', 'mistral']"
43,"['d3_34_bad', 9, 1, 1, 'yes', 'meta']"
44,"['d3_34_bad', 9, 1, 1, 'yes', 'openai']"
45,"['d3_34_bad', 70, 1, 1, 'yes', 'mistral']"
46,"['d3_34_bad', 70, 1, 1, 'yes', 'meta']"
47,"['d3_34_bad', 70, 1, 1, 'yes', 'openai']"
48,"['d3_34_bad', 232, 0, 1, 'yes', 'mistral']"
49,"['d3_34_bad', 232, 0, 1, 'yes', 'meta']"
50,"['d3_34_bad', 232, 0, 1, 'yes', 'openai']"
51,"['d3_34_bad', 194, 0, 0, 'no', 'mistral']"
52,"['d3_34_bad', 194, 0, 1, 'yes', 'meta']"
53,"['d3_34_bad', 194, 0, 0, 'no', 'openai']"
54,"['d3_34_bad', 78, 1, 1, 'yes', 'mistral']"
55,"['d3_34_bad', 78, 1, 1, 'yes', 'meta']"
56,"['d3_34_bad', 78, 1, 1, 'yes', 'openai']"
57,"['d3_34_bad', 210, 0, 0, 'no', 'openai']"
58,"['d3_34_bad', 210, 0, 0, 'no', 'mistral']"
59,"['d3_34_bad', 210, 0, 0, 'no', 'meta']"
60,"['d3_34_bad', 288, 0, 0, 'no', 'meta']"
61,"['d3_34_bad', 288, 0, 0, 'no', 'openai']"
62,"['d3_34_bad', 288, 0, 0, 'no', 'mistral']"
63,"['d3_34_bad', 2, 1, 1, 'yes', 'openai']"
64,"['d3_34_bad', 2, 1, 1, 'yes', 'meta']"
65,"['d3_34_bad', 2, 1, 1, 'yes', 'mistral']"
66,"['d3_34_bad', 287, 0, 0, 'no', 'meta']"
67,"['d3_34_bad', 287, 0, 0, 'no', 'openai']"
68,"['d3_34_bad', 287, 0, 0, 'no', 'mistral']"
69,"['d3_34_bad', 249, 0, 0, 'no', 'mistral']"
70,"['d3_34_bad', 249, 0, 0, 'no', 'meta']"
71,"['d3_34_bad', 249, 0, 0, 'no', 'openai']"
72,"['d3_34_bad', 121, 1, 1, 'yes', 'mistral']"
73,"['d3_34_bad', 121, 1, 1, 'yes', 'meta']"
74,"['d3_34_bad', 121, 1, 1, 'yes', 'openai']"
75,"['d3_34_bad', 55, 1, 1, 'yes', 'mistral']"
76,"['d3_34_bad', 55, 1, 1, 'yes', 'meta']"
77,"['d3_34_bad', 55, 1, 1, 'yes', 'openai']"
78,"['d3_34_bad', 341, 0, 0, 'no', 'meta']"
79,"['d3_34_bad', 341, 0, 0, 'no', 'openai']"
80,"['d3_34_bad', 341, 0, 0, 'no', 'mistral']"
81,"['d3_34_bad', 120, 1, 1, 'yes', 'mistral']"
82,"['d3_34_bad', 120, 1, 1, 'yes', 'meta']"
83,"['d3_34_bad', 120, 1, 1, 'yes', 'openai']"
84,"['d3_34_bad', 33, 1, 1, 'yes', 'openai']"
85,"['d3_34_bad', 33, 1, 1, 'yes', 'meta']"
86,"['d3_34_bad', 33, 1, 1, 'yes', 'mistral']"
87,"['d3_34_bad', 34, 1, 1, 'yes', 'mistral']"
88,"['d3_34_bad', 34, 1, 1, 'yes', 'meta']"
89,"['d3_34_bad', 34, 1, 1, 'yes', 'openai']"
90,"['d3_34_bad', 302, 0, 0, 'no', 'mistral']"
91,"['d3_34_bad', 302, 0, 0, 'no', 'meta']"
92,"['d3_34_bad', 302, 0, 0, 'no', 'openai']"
93,"['d3_34_bad', 215, 0, 0, 'no', 'meta']"
94,"['d3_34_bad', 215, 0, 0, 'no', 'openai']"
95,"['d3_34_bad', 215, 0, 0, 'no', 'mistral']"
96,"['d3_34_bad', 288, 0, 0, 'no', 'openai']"
97,"['d3_34_bad', 288, 0, 0, 'no', 'meta']"
98,"['d3_34_bad', 288, 0, 0, 'no', 'mistral']"
99,"['d3_34_bad', 260, 0, 0, 'no', 'mistral']"
100,"['d3_34_bad', 260, 0, 0, 'no', 'meta']"
101,"['d3_34_bad', 260, 0, 0, 'no', 'openai']"
102,"['d3_34_bad', 191, 0, 1, 'yes', 'openai']"
103,"['d3_34_bad', 191, 0, 1, 'yes', 'meta']"
104,"['d3_34_bad', 191, 0, 1, 'yes', 'mistral']"
105,"['d3_34_bad', 347, 0, 0, 'no', 'openai']"
106,"['d3_34_bad', 347, 0, 0, 'no', 'mistral']"
107,"['d3_34_bad', 347, 0, 1, 'yes', 'meta']"
108,"['d3_34_bad', 135, 1, 1, 'yes', 'openai']"
109,"['d3_34_bad', 135, 1, 1, 'yes', 'meta']"
110,"['d3_34_bad', 135, 1, 1, 'yes', 'mistral']"
111,"['d3_34_bad', 197, 0, 0, 'no', 'openai']"
112,"['d3_34_bad', 197, 0, 1, 'yes', 'meta']"
113,"['d3_34_bad', 197, 0, 0, 'no', 'mistral']"
114,"['d3_34_bad', 296, 0, 0, 'no', 'openai']"
115,"['d3_34_bad', 296, 0, 0, 'no', 'meta']"
116,"['d3_34_bad', 296, 0, 0, 'no', 'mistral']"
117,"['d3_34_bad', 220, 0, 0, 'no', 'meta']"
118,"['d3_34_bad', 220, 0, 0, 'no', 'openai']"
119,"['d3_34_bad', 220, 0, 0, 'no', 'mistral']"
120,"['d3_34_bad', 307, 0, 0, 'no', 'openai']"
121,"['d3_34_bad', 307, 0, 1, 'yes', 'meta']"
122,"['d3_34_bad', 307, 0, 0, 'no', 'mistral']"
123,"['d3_34_bad', 206, 0, 0, 'no', 'openai']"
124,"['d3_34_bad', 206, 0, 0, 'no', 'mistral']"
125,"['d3_34_bad', 206, 0, 0, 'no', 'meta']"
126,"['d3_34_bad', 251, 0, 0, 'no', 'openai']"
127,"['d3_34_bad', 251, 0, 0, 'no', 'mistral']"
128,"['d3_34_bad', 251, 0, 1, 'yes', 'meta']"
129,"['d3_34_bad', 16, 1, 1, 'yes', 'meta']"
130,"['d3_34_bad', 16, 1, 1, 'yes', 'openai']"
131,"['d3_34_bad', 16, 1, 1, 'yes', 'mistral']"
132,"['d3_34_bad', 81, 1, 1, 'yes', 'mistral']"
133,"['d3_34_bad', 81, 1, 1, 'yes', 'meta']"
134,"['d3_34_bad', 81, 1, 1, 'yes', 'openai']"
135,"['d3_34_bad', 103, 1, 1, 'yes', 'mistral']"
136,"['d3_34_bad', 103, 1, 1, 'yes', 'meta']"
137,"['d3_34_bad', 103, 1, 1, 'yes', 'openai']"
138,"['d3_34_bad', 28, 1, 1, 'yes', 'meta']"
139,"['d3_34_bad', 28, 1, 1, 'yes', 'openai']"
140,"['d3_34_bad', 28, 1, 1, 'yes', 'mistral']"
141,"['d3_34_bad', 83, 1, 1, 'yes', 'openai']"
142,"['d3_34_bad', 83, 1, 1, 'yes', 'mistral']"
143,"['d3_34_bad', 83, 1, 1, 'yes', 'meta']"
144,"['d3_34_bad', 36, 1, 1, 'yes', 'mistral']"
145,"['d3_34_bad', 36, 1, 1, 'yes', 'meta']"
146,"['d3_34_bad', 36, 1, 1, 'yes', 'openai']"
147,"['d3_34_bad', 99, 1, 1, 'yes', 'meta']"
148,"['d3_34_bad', 99, 1, 1, 'yes', 'openai']"
149,"['d3_34_bad', 99, 1, 1, 'yes', 'mistral']"
150,"['d3_34_bad', 226, 0, 0, 'no', 'mistral']"
151,"['d3_34_bad', 226, 0, 1, 'yes', 'meta']"
152,"['d3_34_bad', 226, 0, 0, 'no', 'openai']"
153,"['d3_34_bad', 130, 1, 1, 'yes', 'mistral']"
154,"['d3_34_bad', 130, 1, 1, 'yes', 'meta']"
155,"['d3_34_bad', 130, 1, 1, 'yes', 'openai']"
156,"['d3_34_bad', 132, 1, 1, 'yes', 'openai']"
157,"['d3_34_bad', 132, 1, 1, 'yes', 'meta']"
158,"['d3_34_bad', 132, 1, 1, 'yes', 'mistral']"
159,"['d3_34_bad', 74, 1, 1, 'yes', 'openai']"
160,"['d3_34_bad', 74, 1, 1, 'yes', 'mistral']"
161,"['d3_34_bad', 74, 1, 1, 'yes', 'meta']"
