,0
0,task
1,idx
2,true_label
3,pred_label
4,answer
5,model
6,"['d3_9_food', 1689, 0, 1, 'yes', 'openai']"
7,"['d3_9_food', 1689, 0, 0, 'no', 'meta']"
8,"['d3_9_food', 1689, 0, 0, 'no', 'mistral']"
9,"['d3_9_food', 66, 1, 1, 'yes', 'mistral']"
10,"['d3_9_food', 66, 1, 1, 'yes', 'meta']"
11,"['d3_9_food', 66, 1, 1, 'yes', 'openai']"
12,"['d3_9_food', 726, 0, 1, 'yes', 'mistral']"
13,"['d3_9_food', 726, 0, 0, 'no', 'meta']"
14,"['d3_9_food', 726, 0, 0, 'no', 'openai']"
15,"['d3_9_food', 589, 0, 0, 'no', 'openai']"
16,"['d3_9_food', 589, 0, 0, 'no', 'meta']"
17,"['d3_9_food', 589, 0, 0, 'no', 'mistral']"
18,"['d3_9_food', 1945, 0, 0, 'no', 'openai']"
19,"['d3_9_food', 1945, 0, 0, 'no', 'meta']"
20,"['d3_9_food', 1945, 0, 0, 'no', 'mistral']"
21,"['d3_9_food', 1787, 0, 0, 'no', 'mistral']"
22,"['d3_9_food', 1787, 0, 0, 'no', 'meta']"
23,"['d3_9_food', 1787, 0, 0, 'no', 'openai']"
24,"['d3_9_food', 2357, 0, 1, 'yes', 'mistral']"
25,"['d3_9_food', 2357, 0, 0, 'no', 'meta']"
26,"['d3_9_food', 2357, 0, 0, 'no', 'openai']"
27,"['d3_9_food', 229, 1, 0, 'no', 'mistral']"
28,"['d3_9_food', 229, 1, 0, 'no', 'meta']"
29,"['d3_9_food', 229, 1, 0, 'no', 'openai']"
30,"['d3_9_food', 1114, 0, 0, 'no', 'openai']"
31,"['d3_9_food', 1114, 0, 0, 'no', 'meta']"
32,"['d3_9_food', 1114, 0, 0, 'no', 'mistral']"
33,"['d3_9_food', 78, 1, 1, 'yes', 'openai']"
34,"['d3_9_food', 78, 1, 1, 'yes', 'meta']"
35,"['d3_9_food', 78, 1, 1, 'yes', 'mistral']"
36,"['d3_9_food', 577, 0, 0, 'no', 'openai']"
37,"['d3_9_food', 577, 0, 0, 'no', 'meta']"
38,"['d3_9_food', 577, 0, 1, 'yes', 'mistral']"
39,"['d3_9_food', 1335, 0, 0, 'no', 'mistral']"
40,"['d3_9_food', 1335, 0, 0, 'no', 'meta']"
41,"['d3_9_food', 1335, 0, 0, 'no', 'openai']"
42,"['d3_9_food', 70, 1, 0, 'no', 'openai']"
43,"['d3_9_food', 70, 1, 0, 'no', 'meta']"
44,"['d3_9_food', 70, 1, 0, 'no', 'mistral']"
45,"['d3_9_food', 525, 0, 0, 'no', 'meta']"
46,"['d3_9_food', 525, 0, 0, 'no', 'openai']"
47,"['d3_9_food', 525, 0, 0, 'no', 'mistral']"
48,"['d3_9_food', 1716, 0, 0, 'no', 'mistral']"
49,"['d3_9_food', 1716, 0, 0, 'no', 'meta']"
50,"['d3_9_food', 1716, 0, 0, 'no', 'openai']"
51,"['d3_9_food', 1439, 0, 1, 'yes', 'openai']"
52,"['d3_9_food', 1439, 0, 1, 'yes', 'mistral']"
53,"['d3_9_food', 1439, 0, 0, 'no', 'meta']"
54,"['d3_9_food', 582, 0, 0, 'no', 'openai']"
55,"['d3_9_food', 582, 0, 0, 'no', 'mistral']"
56,"['d3_9_food', 582, 0, 0, 'no', 'meta']"
57,"['d3_9_food', 1556, 0, 0, 'no', 'meta']"
58,"['d3_9_food', 1556, 0, 0, 'no', 'openai']"
59,"['d3_9_food', 1556, 0, 0, 'no', 'mistral']"
60,"['d3_9_food', 2138, 0, 1, 'yes', 'mistral']"
61,"['d3_9_food', 2138, 0, 0, 'no', 'meta']"
62,"['d3_9_food', 2138, 0, 1, 'yes', 'openai']"
63,"['d3_9_food', 17, 1, 1, 'yes', 'openai']"
64,"['d3_9_food', 17, 1, 1, 'yes', 'meta']"
65,"['d3_9_food', 17, 1, 1, 'yes', 'mistral']"
66,"['d3_9_food', 2128, 0, 0, 'no', 'openai']"
67,"['d3_9_food', 2128, 0, 0, 'no', 'mistral']"
68,"['d3_9_food', 2128, 0, 0, 'no', 'meta']"
69,"['d3_9_food', 1844, 0, 0, 'no', 'meta']"
70,"['d3_9_food', 1844, 0, 0, 'no', 'openai']"
71,"['d3_9_food', 1844, 0, 0, 'no', 'mistral']"
72,"['d3_9_food', 898, 0, 0, 'no', 'meta']"
73,"['d3_9_food', 898, 0, 0, 'no', 'openai']"
74,"['d3_9_food', 898, 0, 0, 'no', 'mistral']"
75,"['d3_9_food', 410, 0, 1, 'yes', 'mistral']"
76,"['d3_9_food', 410, 0, 0, 'no', 'meta']"
77,"['d3_9_food', 410, 0, 0, 'no', 'openai']"
78,"['d3_9_food', 2528, 0, 0, 'no', 'mistral']"
79,"['d3_9_food', 2528, 0, 0, 'no', 'meta']"
80,"['d3_9_food', 2528, 0, 0, 'no', 'openai']"
81,"['d3_9_food', 889, 0, 0, 'no', 'mistral']"
82,"['d3_9_food', 889, 0, 0, 'no', 'meta']"
83,"['d3_9_food', 889, 0, 0, 'no', 'openai']"
84,"['d3_9_food', 245, 1, 1, 'yes', 'mistral']"
85,"['d3_9_food', 245, 1, 1, 'yes', 'meta']"
86,"['d3_9_food', 245, 1, 1, 'yes', 'openai']"
87,"['d3_9_food', 255, 1, 0, 'no', 'openai']"
88,"['d3_9_food', 255, 1, 0, 'no', 'meta']"
89,"['d3_9_food', 255, 1, 0, 'no', 'mistral']"
90,"['d3_9_food', 2239, 0, 1, 'yes', 'openai']"
91,"['d3_9_food', 2239, 0, 0, 'no', 'meta']"
92,"['d3_9_food', 2239, 0, 1, 'yes', 'mistral']"
93,"['d3_9_food', 1595, 0, 0, 'no', 'meta']"
94,"['d3_9_food', 1595, 0, 0, 'no', 'openai']"
95,"['d3_9_food', 1595, 0, 0, 'no', 'mistral']"
96,"['d3_9_food', 2132, 0, 0, 'no', 'openai']"
97,"['d3_9_food', 2132, 0, 0, 'no', 'meta']"
98,"['d3_9_food', 2132, 0, 0, 'no', 'mistral']"
99,"['d3_9_food', 1927, 0, 0, 'no', 'mistral']"
100,"['d3_9_food', 1927, 0, 0, 'no', 'meta']"
101,"['d3_9_food', 1927, 0, 0, 'no', 'openai']"
102,"['d3_9_food', 1416, 0, 0, 'no', 'mistral']"
103,"['d3_9_food', 1416, 0, 0, 'no', 'meta']"
104,"['d3_9_food', 1416, 0, 0, 'no', 'openai']"
105,"['d3_9_food', 2570, 0, 0, 'no', 'mistral']"
106,"['d3_9_food', 2570, 0, 0, 'no', 'meta']"
107,"['d3_9_food', 2570, 0, 0, 'no', 'openai']"
108,"['d3_9_food', 1000, 0, 0, 'no', 'mistral']"
109,"['d3_9_food', 1000, 0, 0, 'no', 'meta']"
110,"['d3_9_food', 1000, 0, 0, 'no', 'openai']"
111,"['d3_9_food', 1458, 0, 0, 'no', 'meta']"
112,"['d3_9_food', 1458, 0, 0, 'no', 'openai']"
113,"['d3_9_food', 1458, 0, 0, 'no', 'mistral']"
114,"['d3_9_food', 2191, 0, 1, 'yes', 'meta']"
115,"['d3_9_food', 2191, 0, 1, 'yes', 'openai']"
116,"['d3_9_food', 2191, 0, 1, 'yes', 'mistral']"
117,"['d3_9_food', 1634, 0, 0, 'no', 'mistral']"
118,"['d3_9_food', 1634, 0, 0, 'no', 'meta']"
119,"['d3_9_food', 1634, 0, 0, 'no', 'openai']"
120,"['d3_9_food', 2276, 0, 0, 'no', 'openai']"
121,"['d3_9_food', 2276, 0, 0, 'no', 'meta']"
122,"['d3_9_food', 2276, 0, 0, 'no', 'mistral']"
123,"['d3_9_food', 1525, 0, 0, 'no', 'openai']"
124,"['d3_9_food', 1525, 0, 0, 'no', 'meta']"
125,"['d3_9_food', 1525, 0, 0, 'no', 'mistral']"
126,"['d3_9_food', 1861, 0, 0, 'no', 'mistral']"
127,"['d3_9_food', 1861, 0, 0, 'no', 'meta']"
128,"['d3_9_food', 1861, 0, 0, 'no', 'openai']"
129,"['d3_9_food', 121, 1, 0, 'no', 'mistral']"
130,"['d3_9_food', 121, 1, 0, 'no', 'meta']"
131,"['d3_9_food', 121, 1, 0, 'no', 'openai']"
132,"['d3_9_food', 602, 0, 0, 'no', 'openai']"
133,"['d3_9_food', 602, 0, 0, 'no', 'meta']"
134,"['d3_9_food', 602, 0, 0, 'no', 'mistral']"
135,"['d3_9_food', 764, 0, 0, 'no', 'openai']"
136,"['d3_9_food', 764, 0, 0, 'no', 'meta']"
137,"['d3_9_food', 764, 0, 0, 'no', 'mistral']"
138,"['d3_9_food', 210, 1, 1, 'yes', 'meta']"
139,"['d3_9_food', 210, 1, 1, 'yes', 'openai']"
140,"['d3_9_food', 210, 1, 1, 'yes', 'mistral']"
141,"['d3_9_food', 615, 0, 0, 'no', 'mistral']"
142,"['d3_9_food', 615, 0, 0, 'no', 'meta']"
143,"['d3_9_food', 615, 0, 0, 'no', 'openai']"
144,"['d3_9_food', 266, 1, 1, 'yes', 'meta']"
145,"['d3_9_food', 266, 1, 1, 'yes', 'openai']"
146,"['d3_9_food', 266, 1, 1, 'yes', 'mistral']"
147,"['d3_9_food', 734, 0, 0, 'no', 'openai']"
148,"['d3_9_food', 734, 0, 0, 'no', 'meta']"
149,"['d3_9_food', 734, 0, 0, 'no', 'mistral']"
150,"['d3_9_food', 1679, 0, 0, 'no', 'mistral']"
151,"['d3_9_food', 1679, 0, 0, 'no', 'meta']"
152,"['d3_9_food', 1679, 0, 0, 'no', 'openai']"
153,"['d3_9_food', 963, 0, 0, 'no', 'mistral']"
154,"['d3_9_food', 963, 0, 0, 'no', 'meta']"
155,"['d3_9_food', 963, 0, 0, 'no', 'openai']"
156,"['d3_9_food', 978, 0, 0, 'no', 'mistral']"
157,"['d3_9_food', 978, 0, 0, 'no', 'meta']"
158,"['d3_9_food', 978, 0, 0, 'no', 'openai']"
159,"['d3_9_food', 553, 0, 0, 'no', 'mistral']"
160,"['d3_9_food', 553, 0, 0, 'no', 'meta']"
161,"['d3_9_food', 553, 0, 0, 'no', 'openai']"
162,"['d3_9_food', 705, 0, 0, 'no', 'mistral']"
163,"['d3_9_food', 705, 0, 0, 'no', 'meta']"
164,"['d3_9_food', 705, 0, 0, 'no', 'openai']"
165,"['d3_9_food', 2474, 0, 0, 'no', 'openai']"
166,"['d3_9_food', 2474, 0, 0, 'no', 'meta']"
