,0
0,task
1,idx
2,true_label
3,pred_label
4,answer
5,model
6,"['d3_41_defin', 416, 0, 0, 'no', 'meta']"
7,"['d3_41_defin', 416, 0, 0, 'no', 'openai']"
8,"['d3_41_defin', 416, 0, 0, 'no', 'mistral']"
9,"['d3_41_defin', 16, 1, 1, 'yes', 'openai']"
10,"['d3_41_defin', 16, 1, 1, 'yes', 'mistral']"
11,"['d3_41_defin', 16, 1, 1, 'yes', 'meta']"
12,"['d3_41_defin', 179, 1, 1, 'yes', 'openai']"
13,"['d3_41_defin', 179, 1, 1, 'yes', 'meta']"
14,"['d3_41_defin', 179, 1, 1, 'yes', 'mistral']"
15,"['d3_41_defin', 145, 1, 1, 'yes', 'openai']"
16,"['d3_41_defin', 145, 1, 1, 'yes', 'meta']"
17,"['d3_41_defin', 145, 1, 1, 'yes', 'mistral']"
18,"['d3_41_defin', 479, 0, 0, 'no', 'mistral']"
19,"['d3_41_defin', 479, 0, 0, 'no', 'meta']"
20,"['d3_41_defin', 479, 0, 0, 'no', 'openai']"
21,"['d3_41_defin', 440, 0, 1, 'yes', 'openai']"
22,"['d3_41_defin', 440, 0, 1, 'yes', 'mistral']"
23,"['d3_41_defin', 440, 0, 1, 'yes', 'meta']"
24,"['d3_41_defin', 580, 0, 1, 'yes', 'meta']"
25,"['d3_41_defin', 580, 0, 1, 'yes', 'openai']"
26,"['d3_41_defin', 580, 0, 1, 'yes', 'mistral']"
27,"['d3_41_defin', 56, 1, 0, 'no', 'openai']"
28,"['d3_41_defin', 56, 1, 1, 'yes', 'meta']"
29,"['d3_41_defin', 56, 1, 1, 'yes', 'mistral']"
30,"['d3_41_defin', 274, 0, 1, 'yes', 'openai']"
31,"['d3_41_defin', 274, 0, 0, 'no', 'mistral']"
32,"['d3_41_defin', 274, 0, 0, 'no', 'meta']"
33,"['d3_41_defin', 19, 1, 1, 'yes', 'openai']"
34,"['d3_41_defin', 19, 1, 1, 'yes', 'mistral']"
35,"['d3_41_defin', 19, 1, 0, 'no', 'meta']"
36,"['d3_41_defin', 142, 1, 1, 'yes', 'openai']"
37,"['d3_41_defin', 142, 1, 1, 'yes', 'mistral']"
38,"['d3_41_defin', 142, 1, 1, 'yes', 'meta']"
39,"['d3_41_defin', 328, 0, 0, 'no', 'mistral']"
40,"['d3_41_defin', 328, 0, 1, 'yes', 'meta']"
41,"['d3_41_defin', 328, 0, 0, 'no', 'openai']"
42,"['d3_41_defin', 17, 1, 1, 'yes', 'mistral']"
43,"['d3_41_defin', 17, 1, 1, 'yes', 'meta']"
44,"['d3_41_defin', 17, 1, 1, 'yes', 'openai']"
45,"['d3_41_defin', 129, 1, 1, 'yes', 'mistral']"
46,"['d3_41_defin', 129, 1, 1, 'yes', 'meta']"
47,"['d3_41_defin', 129, 1, 1, 'yes', 'openai']"
48,"['d3_41_defin', 423, 0, 1, 'yes', 'meta']"
49,"['d3_41_defin', 423, 0, 1, 'yes', 'openai']"
50,"['d3_41_defin', 423, 0, 0, 'no', 'mistral']"
51,"['d3_41_defin', 354, 0, 1, 'yes', 'openai']"
52,"['d3_41_defin', 354, 0, 0, 'no', 'mistral']"
53,"['d3_41_defin', 354, 0, 1, 'yes', 'meta']"
54,"['d3_41_defin', 143, 1, 1, 'yes', 'openai']"
55,"['d3_41_defin', 143, 1, 1, 'yes', 'meta']"
56,"['d3_41_defin', 143, 1, 1, 'yes', 'mistral']"
57,"['d3_41_defin', 383, 0, 1, 'yes', 'mistral']"
58,"['d3_41_defin', 383, 0, 1, 'yes', 'meta']"
59,"['d3_41_defin', 383, 0, 1, 'yes', 'openai']"
60,"['d3_41_defin', 526, 0, 1, 'yes', 'openai']"
61,"['d3_41_defin', 526, 0, 0, 'no', 'meta']"
62,"['d3_41_defin', 526, 0, 1, 'yes', 'mistral']"
63,"['d3_41_defin', 4, 1, 1, 'yes', 'meta']"
64,"['d3_41_defin', 4, 1, 1, 'yes', 'openai']"
65,"['d3_41_defin', 4, 1, 1, 'yes', 'mistral']"
66,"['d3_41_defin', 524, 0, 1, 'yes', 'openai']"
67,"['d3_41_defin', 524, 0, 1, 'yes', 'mistral']"
68,"['d3_41_defin', 524, 0, 1, 'yes', 'meta']"
69,"['d3_41_defin', 454, 0, 1, 'yes', 'meta']"
70,"['d3_41_defin', 454, 0, 1, 'yes', 'openai']"
71,"['d3_41_defin', 454, 0, 1, 'yes', 'mistral']"
72,"['d3_41_defin', 221, 0, 1, 'yes', 'openai']"
73,"['d3_41_defin', 221, 0, 1, 'yes', 'meta']"
74,"['d3_41_defin', 221, 0, 1, 'yes', 'mistral']"
75,"['d3_41_defin', 101, 1, 1, 'yes', 'openai']"
76,"['d3_41_defin', 101, 1, 0, 'no', 'meta']"
77,"['d3_41_defin', 101, 1, 1, 'yes', 'mistral']"
78,"['d3_41_defin', 623, 0, 1, 'yes', 'openai']"
79,"['d3_41_defin', 623, 0, 0, 'no', 'meta']"
80,"['d3_41_defin', 623, 0, 1, 'yes', 'mistral']"
81,"['d3_41_defin', 219, 0, 1, 'yes', 'openai']"
82,"['d3_41_defin', 219, 0, 0, 'no', 'meta']"
83,"['d3_41_defin', 219, 0, 0, 'no', 'mistral']"
84,"['d3_41_defin', 60, 1, 1, 'yes', 'mistral']"
85,"['d3_41_defin', 60, 1, 1, 'yes', 'meta']"
86,"['d3_41_defin', 60, 1, 1, 'yes', 'openai']"
87,"['d3_41_defin', 62, 1, 1, 'yes', 'openai']"
88,"['d3_41_defin', 62, 1, 1, 'yes', 'meta']"
89,"['d3_41_defin', 62, 1, 1, 'yes', 'mistral']"
90,"['d3_41_defin', 551, 0, 1, 'yes', 'openai']"
91,"['d3_41_defin', 551, 0, 1, 'yes', 'mistral']"
92,"['d3_41_defin', 551, 0, 1, 'yes', 'meta']"
93,"['d3_41_defin', 393, 0, 1, 'yes', 'mistral']"
94,"['d3_41_defin', 393, 0, 1, 'yes', 'meta']"
95,"['d3_41_defin', 393, 0, 1, 'yes', 'openai']"
96,"['d3_41_defin', 525, 0, 1, 'yes', 'openai']"
97,"['d3_41_defin', 525, 0, 1, 'yes', 'mistral']"
98,"['d3_41_defin', 525, 0, 1, 'yes', 'meta']"
99,"['d3_41_defin', 475, 0, 1, 'yes', 'meta']"
100,"['d3_41_defin', 475, 0, 1, 'yes', 'openai']"
101,"['d3_41_defin', 475, 0, 1, 'yes', 'mistral']"
102,"['d3_41_defin', 349, 0, 1, 'yes', 'openai']"
103,"['d3_41_defin', 349, 0, 1, 'yes', 'meta']"
104,"['d3_41_defin', 349, 0, 1, 'yes', 'mistral']"
105,"['d3_41_defin', 633, 0, 1, 'yes', 'openai']"
106,"['d3_41_defin', 633, 0, 0, 'no', 'mistral']"
107,"['d3_41_defin', 633, 0, 0, 'no', 'meta']"
108,"['d3_41_defin', 246, 0, 1, 'yes', 'mistral']"
109,"['d3_41_defin', 246, 0, 1, 'yes', 'meta']"
110,"['d3_41_defin', 246, 0, 1, 'yes', 'openai']"
111,"['d3_41_defin', 359, 0, 1, 'yes', 'mistral']"
112,"['d3_41_defin', 359, 0, 1, 'yes', 'meta']"
113,"['d3_41_defin', 359, 0, 1, 'yes', 'openai']"
114,"['d3_41_defin', 539, 0, 0, 'no', 'openai']"
115,"['d3_41_defin', 539, 0, 0, 'no', 'meta']"
116,"['d3_41_defin', 539, 0, 0, 'no', 'mistral']"
117,"['d3_41_defin', 402, 0, 1, 'yes', 'openai']"
118,"['d3_41_defin', 402, 0, 1, 'yes', 'meta']"
119,"['d3_41_defin', 402, 0, 1, 'yes', 'mistral']"
120,"['d3_41_defin', 560, 0, 1, 'yes', 'meta']"
121,"['d3_41_defin', 560, 0, 1, 'yes', 'openai']"
122,"['d3_41_defin', 560, 0, 1, 'yes', 'mistral']"
123,"['d3_41_defin', 375, 0, 1, 'yes', 'openai']"
124,"['d3_41_defin', 375, 0, 1, 'yes', 'meta']"
125,"['d3_41_defin', 375, 0, 1, 'yes', 'mistral']"
126,"['d3_41_defin', 458, 0, 1, 'yes', 'openai']"
127,"['d3_41_defin', 458, 0, 0, 'no', 'meta']"
128,"['d3_41_defin', 458, 0, 1, 'yes', 'mistral']"
129,"['d3_41_defin', 29, 1, 1, 'yes', 'openai']"
130,"['d3_41_defin', 29, 1, 1, 'yes', 'mistral']"
131,"['d3_41_defin', 29, 1, 1, 'yes', 'meta']"
132,"['d3_41_defin', 148, 1, 1, 'yes', 'openai']"
133,"['d3_41_defin', 148, 1, 1, 'yes', 'meta']"
134,"['d3_41_defin', 148, 1, 1, 'yes', 'mistral']"
135,"['d3_41_defin', 188, 1, 1, 'yes', 'meta']"
136,"['d3_41_defin', 188, 1, 1, 'yes', 'openai']"
137,"['d3_41_defin', 188, 1, 1, 'yes', 'mistral']"
138,"['d3_41_defin', 51, 1, 1, 'yes', 'openai']"
139,"['d3_41_defin', 51, 1, 1, 'yes', 'mistral']"
140,"['d3_41_defin', 51, 1, 1, 'yes', 'meta']"
141,"['d3_41_defin', 151, 1, 0, 'no', 'openai']"
142,"['d3_41_defin', 151, 1, 1, 'yes', 'meta']"
143,"['d3_41_defin', 151, 1, 0, 'no', 'mistral']"
144,"['d3_41_defin', 65, 1, 1, 'yes', 'mistral']"
145,"['d3_41_defin', 65, 1, 1, 'yes', 'meta']"
146,"['d3_41_defin', 65, 1, 1, 'yes', 'openai']"
147,"['d3_41_defin', 180, 1, 1, 'yes', 'mistral']"
148,"['d3_41_defin', 180, 1, 1, 'yes', 'meta']"
149,"['d3_41_defin', 180, 1, 1, 'yes', 'openai']"
150,"['d3_41_defin', 413, 0, 1, 'yes', 'mistral']"
151,"['d3_41_defin', 413, 0, 1, 'yes', 'meta']"
152,"['d3_41_defin', 413, 0, 1, 'yes', 'openai']"
153,"['d3_41_defin', 237, 0, 1, 'yes', 'openai']"
154,"['d3_41_defin', 237, 0, 1, 'yes', 'mistral']"
155,"['d3_41_defin', 237, 0, 0, 'no', 'meta']"
156,"['d3_41_defin', 240, 0, 1, 'yes', 'mistral']"
157,"['d3_41_defin', 240, 0, 1, 'yes', 'meta']"
158,"['d3_41_defin', 240, 0, 1, 'yes', 'openai']"
159,"['d3_41_defin', 136, 1, 1, 'yes', 'openai']"
160,"['d3_41_defin', 136, 1, 1, 'yes', 'meta']"
