,0
0,task
1,idx
2,true_label
3,pred_label
4,answer
5,model
6,"['d3_27_grammar', 528, 1, 0, 'no', 'mistral']"
7,"['d3_27_grammar', 528, 1, 0, 'no', 'meta']"
8,"['d3_27_grammar', 528, 1, 0, 'no', 'openai']"
9,"['d3_27_grammar', 20, 1, 1, 'yes', 'openai']"
10,"['d3_27_grammar', 20, 1, 1, 'yes', 'meta']"
11,"['d3_27_grammar', 20, 1, 1, 'yes', 'mistral']"
12,"['d3_27_grammar', 227, 1, 1, 'yes', 'mistral']"
13,"['d3_27_grammar', 227, 1, 1, 'yes', 'meta']"
14,"['d3_27_grammar', 227, 1, 1, 'yes', 'openai']"
15,"['d3_27_grammar', 184, 1, 1, 'yes', 'meta']"
16,"['d3_27_grammar', 184, 1, 1, 'yes', 'openai']"
17,"['d3_27_grammar', 184, 1, 1, 'yes', 'mistral']"
18,"['d3_27_grammar', 608, 0, 0, 'no', 'openai']"
19,"['d3_27_grammar', 608, 0, 0, 'no', 'meta']"
20,"['d3_27_grammar', 608, 0, 1, 'yes', 'mistral']"
21,"['d3_27_grammar', 558, 1, 1, 'yes', 'mistral']"
22,"['d3_27_grammar', 558, 1, 0, 'no', 'meta']"
23,"['d3_27_grammar', 558, 1, 1, 'yes', 'openai']"
24,"['d3_27_grammar', 736, 0, 1, 'yes', 'mistral']"
25,"['d3_27_grammar', 736, 0, 1, 'yes', 'meta']"
26,"['d3_27_grammar', 736, 0, 1, 'yes', 'openai']"
27,"['d3_27_grammar', 71, 1, 1, 'yes', 'openai']"
28,"['d3_27_grammar', 71, 1, 0, 'no', 'meta']"
29,"['d3_27_grammar', 71, 1, 1, 'yes', 'mistral']"
30,"['d3_27_grammar', 348, 1, 1, 'yes', 'meta']"
31,"['d3_27_grammar', 348, 1, 1, 'yes', 'openai']"
32,"['d3_27_grammar', 348, 1, 1, 'yes', 'mistral']"
33,"['d3_27_grammar', 24, 1, 1, 'yes', 'meta']"
34,"['d3_27_grammar', 24, 1, 1, 'yes', 'openai']"
35,"['d3_27_grammar', 24, 1, 1, 'yes', 'mistral']"
36,"['d3_27_grammar', 180, 1, 1, 'yes', 'mistral']"
37,"['d3_27_grammar', 180, 1, 0, 'no', 'meta']"
38,"['d3_27_grammar', 180, 1, 1, 'yes', 'openai']"
39,"['d3_27_grammar', 417, 1, 1, 'yes', 'openai']"
40,"['d3_27_grammar', 417, 1, 0, 'no', 'meta']"
41,"['d3_27_grammar', 417, 1, 1, 'yes', 'mistral']"
42,"['d3_27_grammar', 21, 1, 0, 'no', 'openai']"
43,"['d3_27_grammar', 21, 1, 0, 'no', 'meta']"
44,"['d3_27_grammar', 21, 1, 0, 'no', 'mistral']"
45,"['d3_27_grammar', 164, 1, 1, 'yes', 'openai']"
46,"['d3_27_grammar', 164, 1, 1, 'yes', 'meta']"
47,"['d3_27_grammar', 164, 1, 1, 'yes', 'mistral']"
48,"['d3_27_grammar', 536, 1, 1, 'yes', 'openai']"
49,"['d3_27_grammar', 536, 1, 1, 'yes', 'meta']"
50,"['d3_27_grammar', 536, 1, 1, 'yes', 'mistral']"
51,"['d3_27_grammar', 450, 1, 0, 'no', 'meta']"
52,"['d3_27_grammar', 450, 1, 1, 'yes', 'openai']"
53,"['d3_27_grammar', 450, 1, 1, 'yes', 'mistral']"
54,"['d3_27_grammar', 182, 1, 1, 'yes', 'mistral']"
55,"['d3_27_grammar', 182, 1, 1, 'yes', 'meta']"
56,"['d3_27_grammar', 182, 1, 1, 'yes', 'openai']"
57,"['d3_27_grammar', 486, 1, 0, 'no', 'mistral']"
58,"['d3_27_grammar', 486, 1, 0, 'no', 'meta']"
59,"['d3_27_grammar', 486, 1, 1, 'yes', 'openai']"
60,"['d3_27_grammar', 668, 0, 0, 'no', 'mistral']"
61,"['d3_27_grammar', 668, 0, 0, 'no', 'meta']"
62,"['d3_27_grammar', 668, 0, 0, 'no', 'openai']"
63,"['d3_27_grammar', 5, 1, 1, 'yes', 'openai']"
64,"['d3_27_grammar', 5, 1, 1, 'yes', 'meta']"
65,"['d3_27_grammar', 5, 1, 1, 'yes', 'mistral']"
66,"['d3_27_grammar', 665, 0, 0, 'no', 'openai']"
67,"['d3_27_grammar', 665, 0, 0, 'no', 'meta']"
68,"['d3_27_grammar', 665, 0, 0, 'no', 'mistral']"
69,"['d3_27_grammar', 576, 1, 0, 'no', 'openai']"
70,"['d3_27_grammar', 576, 1, 0, 'no', 'mistral']"
71,"['d3_27_grammar', 576, 1, 0, 'no', 'meta']"
72,"['d3_27_grammar', 281, 1, 1, 'yes', 'mistral']"
73,"['d3_27_grammar', 281, 1, 1, 'yes', 'meta']"
74,"['d3_27_grammar', 281, 1, 1, 'yes', 'openai']"
75,"['d3_27_grammar', 128, 1, 1, 'yes', 'openai']"
76,"['d3_27_grammar', 128, 1, 1, 'yes', 'meta']"
77,"['d3_27_grammar', 128, 1, 1, 'yes', 'mistral']"
78,"['d3_27_grammar', 790, 0, 0, 'no', 'openai']"
79,"['d3_27_grammar', 790, 0, 0, 'no', 'meta']"
80,"['d3_27_grammar', 790, 0, 0, 'no', 'mistral']"
81,"['d3_27_grammar', 278, 1, 1, 'yes', 'mistral']"
82,"['d3_27_grammar', 278, 1, 0, 'no', 'meta']"
83,"['d3_27_grammar', 278, 1, 1, 'yes', 'openai']"
84,"['d3_27_grammar', 76, 1, 1, 'yes', 'meta']"
85,"['d3_27_grammar', 76, 1, 1, 'yes', 'openai']"
86,"['d3_27_grammar', 76, 1, 1, 'yes', 'mistral']"
87,"['d3_27_grammar', 79, 1, 1, 'yes', 'openai']"
88,"['d3_27_grammar', 79, 1, 0, 'no', 'meta']"
89,"['d3_27_grammar', 79, 1, 0, 'no', 'mistral']"
90,"['d3_27_grammar', 700, 0, 0, 'no', 'mistral']"
91,"['d3_27_grammar', 700, 0, 0, 'no', 'meta']"
92,"['d3_27_grammar', 700, 0, 0, 'no', 'openai']"
93,"['d3_27_grammar', 498, 1, 1, 'yes', 'openai']"
94,"['d3_27_grammar', 498, 1, 1, 'yes', 'meta']"
95,"['d3_27_grammar', 498, 1, 1, 'yes', 'mistral']"
96,"['d3_27_grammar', 666, 0, 0, 'no', 'meta']"
97,"['d3_27_grammar', 666, 0, 0, 'no', 'openai']"
98,"['d3_27_grammar', 666, 0, 0, 'no', 'mistral']"
99,"['d3_27_grammar', 602, 0, 0, 'no', 'openai']"
100,"['d3_27_grammar', 602, 0, 0, 'no', 'meta']"
101,"['d3_27_grammar', 602, 0, 0, 'no', 'mistral']"
102,"['d3_27_grammar', 442, 1, 0, 'no', 'meta']"
103,"['d3_27_grammar', 442, 1, 1, 'yes', 'openai']"
104,"['d3_27_grammar', 442, 1, 1, 'yes', 'mistral']"
105,"['d3_27_grammar', 803, 0, 0, 'no', 'openai']"
106,"['d3_27_grammar', 803, 0, 0, 'no', 'mistral']"
107,"['d3_27_grammar', 803, 0, 0, 'no', 'meta']"
108,"['d3_27_grammar', 312, 1, 0, 'no', 'meta']"
109,"['d3_27_grammar', 312, 1, 0, 'no', 'openai']"
110,"['d3_27_grammar', 312, 1, 0, 'no', 'mistral']"
111,"['d3_27_grammar', 455, 1, 1, 'yes', 'openai']"
112,"['d3_27_grammar', 455, 1, 1, 'yes', 'mistral']"
113,"['d3_27_grammar', 455, 1, 1, 'yes', 'meta']"
114,"['d3_27_grammar', 685, 0, 0, 'no', 'openai']"
115,"['d3_27_grammar', 685, 0, 0, 'no', 'meta']"
116,"['d3_27_grammar', 685, 0, 0, 'no', 'mistral']"
117,"['d3_27_grammar', 510, 1, 1, 'yes', 'mistral']"
118,"['d3_27_grammar', 510, 1, 1, 'yes', 'meta']"
119,"['d3_27_grammar', 510, 1, 1, 'yes', 'openai']"
120,"['d3_27_grammar', 711, 0, 0, 'no', 'openai']"
121,"['d3_27_grammar', 711, 0, 0, 'no', 'meta']"
122,"['d3_27_grammar', 711, 0, 0, 'no', 'mistral']"
123,"['d3_27_grammar', 476, 1, 1, 'yes', 'meta']"
124,"['d3_27_grammar', 476, 1, 1, 'yes', 'openai']"
125,"['d3_27_grammar', 476, 1, 1, 'yes', 'mistral']"
126,"['d3_27_grammar', 581, 1, 1, 'yes', 'mistral']"
127,"['d3_27_grammar', 581, 1, 1, 'yes', 'meta']"
128,"['d3_27_grammar', 581, 1, 1, 'yes', 'openai']"
129,"['d3_27_grammar', 37, 1, 1, 'yes', 'openai']"
130,"['d3_27_grammar', 37, 1, 1, 'yes', 'meta']"
131,"['d3_27_grammar', 37, 1, 1, 'yes', 'mistral']"
132,"['d3_27_grammar', 188, 1, 1, 'yes', 'openai']"
133,"['d3_27_grammar', 188, 1, 1, 'yes', 'mistral']"
134,"['d3_27_grammar', 188, 1, 1, 'yes', 'meta']"
135,"['d3_27_grammar', 239, 1, 1, 'yes', 'openai']"
136,"['d3_27_grammar', 239, 1, 1, 'yes', 'meta']"
137,"['d3_27_grammar', 239, 1, 1, 'yes', 'mistral']"
138,"['d3_27_grammar', 65, 1, 0, 'no', 'mistral']"
139,"['d3_27_grammar', 65, 1, 0, 'no', 'meta']"
140,"['d3_27_grammar', 65, 1, 0, 'no', 'openai']"
141,"['d3_27_grammar', 192, 1, 0, 'no', 'openai']"
142,"['d3_27_grammar', 192, 1, 0, 'no', 'meta']"
143,"['d3_27_grammar', 192, 1, 0, 'no', 'mistral']"
144,"['d3_27_grammar', 83, 1, 0, 'no', 'openai']"
145,"['d3_27_grammar', 83, 1, 0, 'no', 'meta']"
146,"['d3_27_grammar', 83, 1, 0, 'no', 'mistral']"
147,"['d3_27_grammar', 229, 1, 1, 'yes', 'openai']"
148,"['d3_27_grammar', 229, 1, 1, 'yes', 'mistral']"
149,"['d3_27_grammar', 229, 1, 1, 'yes', 'meta']"
150,"['d3_27_grammar', 525, 1, 1, 'yes', 'mistral']"
151,"['d3_27_grammar', 525, 1, 0, 'no', 'meta']"
152,"['d3_27_grammar', 525, 1, 1, 'yes', 'openai']"
153,"['d3_27_grammar', 301, 1, 0, 'no', 'meta']"
154,"['d3_27_grammar', 301, 1, 1, 'yes', 'openai']"
155,"['d3_27_grammar', 301, 1, 1, 'yes', 'mistral']"
156,"['d3_27_grammar', 305, 1, 1, 'yes', 'openai']"
157,"['d3_27_grammar', 305, 1, 1, 'yes', 'meta']"
