,0
0,task
1,idx
2,true_label
3,pred_label
4,answer
5,model
6,"['d3_20_pro-life', 136, 1, 1, 'yes', 'openai']"
7,"['d3_20_pro-life', 136, 1, 1, 'yes', 'meta']"
8,"['d3_20_pro-life', 136, 1, 0, 'no', 'mistral']"
9,"['d3_20_pro-life', 5, 1, 1, 'yes', 'openai']"
10,"['d3_20_pro-life', 5, 1, 1, 'yes', 'meta']"
11,"['d3_20_pro-life', 5, 1, 1, 'yes', 'mistral']"
12,"['d3_20_pro-life', 58, 1, 1, 'yes', 'meta']"
13,"['d3_20_pro-life', 58, 1, 0, 'no', 'openai']"
14,"['d3_20_pro-life', 58, 1, 0, 'no', 'mistral']"
15,"['d3_20_pro-life', 47, 1, 1, 'yes', 'openai']"
16,"['d3_20_pro-life', 47, 1, 1, 'yes', 'meta']"
17,"['d3_20_pro-life', 47, 1, 0, 'no', 'mistral']"
18,"['d3_20_pro-life', 156, 0, 0, 'no', 'openai']"
19,"['d3_20_pro-life', 156, 0, 0, 'no', 'mistral']"
20,"['d3_20_pro-life', 156, 0, 0, 'no', 'meta']"
21,"['d3_20_pro-life', 144, 1, 1, 'yes', 'mistral']"
22,"['d3_20_pro-life', 144, 1, 1, 'yes', 'meta']"
23,"['d3_20_pro-life', 144, 1, 1, 'yes', 'openai']"
24,"['d3_20_pro-life', 190, 0, 0, 'no', 'mistral']"
25,"['d3_20_pro-life', 190, 0, 0, 'no', 'meta']"
26,"['d3_20_pro-life', 190, 0, 0, 'no', 'openai']"
27,"['d3_20_pro-life', 18, 1, 0, 'no', 'openai']"
28,"['d3_20_pro-life', 18, 1, 0, 'no', 'meta']"
29,"['d3_20_pro-life', 18, 1, 0, 'no', 'mistral']"
30,"['d3_20_pro-life', 89, 1, 1, 'yes', 'meta']"
31,"['d3_20_pro-life', 89, 1, 1, 'yes', 'openai']"
32,"['d3_20_pro-life', 89, 1, 1, 'yes', 'mistral']"
33,"['d3_20_pro-life', 6, 1, 1, 'yes', 'openai']"
34,"['d3_20_pro-life', 6, 1, 1, 'yes', 'mistral']"
35,"['d3_20_pro-life', 6, 1, 1, 'yes', 'meta']"
36,"['d3_20_pro-life', 46, 1, 1, 'yes', 'meta']"
37,"['d3_20_pro-life', 46, 1, 1, 'yes', 'openai']"
38,"['d3_20_pro-life', 46, 1, 1, 'yes', 'mistral']"
39,"['d3_20_pro-life', 107, 1, 0, 'no', 'mistral']"
40,"['d3_20_pro-life', 107, 1, 0, 'no', 'meta']"
41,"['d3_20_pro-life', 107, 1, 1, 'yes', 'openai']"
42,"['d3_20_pro-life', 5, 1, 1, 'yes', 'mistral']"
43,"['d3_20_pro-life', 5, 1, 1, 'yes', 'meta']"
44,"['d3_20_pro-life', 5, 1, 1, 'yes', 'openai']"
45,"['d3_20_pro-life', 42, 1, 0, 'no', 'openai']"
46,"['d3_20_pro-life', 42, 1, 1, 'yes', 'meta']"
47,"['d3_20_pro-life', 42, 1, 0, 'no', 'mistral']"
48,"['d3_20_pro-life', 138, 1, 0, 'no', 'openai']"
49,"['d3_20_pro-life', 138, 1, 0, 'no', 'meta']"
50,"['d3_20_pro-life', 138, 1, 0, 'no', 'mistral']"
51,"['d3_20_pro-life', 116, 1, 1, 'yes', 'meta']"
52,"['d3_20_pro-life', 116, 1, 1, 'yes', 'openai']"
53,"['d3_20_pro-life', 116, 1, 1, 'yes', 'mistral']"
54,"['d3_20_pro-life', 46, 1, 1, 'yes', 'openai']"
55,"['d3_20_pro-life', 46, 1, 1, 'yes', 'mistral']"
56,"['d3_20_pro-life', 46, 1, 1, 'yes', 'meta']"
57,"['d3_20_pro-life', 125, 1, 1, 'yes', 'openai']"
58,"['d3_20_pro-life', 125, 1, 1, 'yes', 'meta']"
59,"['d3_20_pro-life', 125, 1, 1, 'yes', 'mistral']"
60,"['d3_20_pro-life', 172, 0, 0, 'no', 'openai']"
61,"['d3_20_pro-life', 172, 0, 0, 'no', 'meta']"
62,"['d3_20_pro-life', 172, 0, 0, 'no', 'mistral']"
63,"['d3_20_pro-life', 1, 1, 1, 'yes', 'meta']"
64,"['d3_20_pro-life', 1, 1, 1, 'yes', 'openai']"
65,"['d3_20_pro-life', 1, 1, 1, 'yes', 'mistral']"
66,"['d3_20_pro-life', 171, 0, 0, 'no', 'openai']"
67,"['d3_20_pro-life', 171, 0, 0, 'no', 'meta']"
68,"['d3_20_pro-life', 171, 0, 0, 'no', 'mistral']"
69,"['d3_20_pro-life', 148, 0, 0, 'no', 'mistral']"
70,"['d3_20_pro-life', 148, 0, 0, 'no', 'meta']"
71,"['d3_20_pro-life', 148, 0, 0, 'no', 'openai']"
72,"['d3_20_pro-life', 72, 1, 0, 'no', 'openai']"
73,"['d3_20_pro-life', 72, 1, 0, 'no', 'meta']"
74,"['d3_20_pro-life', 72, 1, 0, 'no', 'mistral']"
75,"['d3_20_pro-life', 33, 1, 0, 'no', 'mistral']"
76,"['d3_20_pro-life', 33, 1, 0, 'no', 'meta']"
77,"['d3_20_pro-life', 33, 1, 1, 'yes', 'openai']"
78,"['d3_20_pro-life', 203, 0, 1, 'yes', 'meta']"
79,"['d3_20_pro-life', 203, 0, 1, 'yes', 'openai']"
80,"['d3_20_pro-life', 203, 0, 0, 'no', 'mistral']"
81,"['d3_20_pro-life', 71, 1, 1, 'yes', 'openai']"
82,"['d3_20_pro-life', 71, 1, 0, 'no', 'meta']"
83,"['d3_20_pro-life', 71, 1, 1, 'yes', 'mistral']"
84,"['d3_20_pro-life', 19, 1, 1, 'yes', 'mistral']"
85,"['d3_20_pro-life', 19, 1, 1, 'yes', 'meta']"
86,"['d3_20_pro-life', 19, 1, 1, 'yes', 'openai']"
87,"['d3_20_pro-life', 20, 1, 0, 'no', 'mistral']"
88,"['d3_20_pro-life', 20, 1, 1, 'yes', 'meta']"
89,"['d3_20_pro-life', 20, 1, 1, 'yes', 'openai']"
90,"['d3_20_pro-life', 180, 0, 0, 'no', 'mistral']"
91,"['d3_20_pro-life', 180, 0, 0, 'no', 'meta']"
92,"['d3_20_pro-life', 180, 0, 0, 'no', 'openai']"
93,"['d3_20_pro-life', 128, 1, 1, 'yes', 'openai']"
94,"['d3_20_pro-life', 128, 1, 0, 'no', 'meta']"
95,"['d3_20_pro-life', 128, 1, 0, 'no', 'mistral']"
96,"['d3_20_pro-life', 171, 0, 0, 'no', 'meta']"
97,"['d3_20_pro-life', 171, 0, 0, 'no', 'openai']"
98,"['d3_20_pro-life', 171, 0, 0, 'no', 'mistral']"
99,"['d3_20_pro-life', 155, 0, 0, 'no', 'openai']"
100,"['d3_20_pro-life', 155, 0, 1, 'yes', 'meta']"
101,"['d3_20_pro-life', 155, 0, 0, 'no', 'mistral']"
102,"['d3_20_pro-life', 114, 1, 0, 'no', 'mistral']"
103,"['d3_20_pro-life', 114, 1, 0, 'no', 'meta']"
104,"['d3_20_pro-life', 114, 1, 0, 'no', 'openai']"
105,"['d3_20_pro-life', 207, 0, 0, 'no', 'meta']"
106,"['d3_20_pro-life', 207, 0, 0, 'no', 'openai']"
107,"['d3_20_pro-life', 207, 0, 0, 'no', 'mistral']"
108,"['d3_20_pro-life', 80, 1, 1, 'yes', 'mistral']"
109,"['d3_20_pro-life', 80, 1, 1, 'yes', 'meta']"
110,"['d3_20_pro-life', 80, 1, 1, 'yes', 'openai']"
111,"['d3_20_pro-life', 117, 1, 0, 'no', 'meta']"
112,"['d3_20_pro-life', 117, 1, 0, 'no', 'openai']"
113,"['d3_20_pro-life', 117, 1, 0, 'no', 'mistral']"
114,"['d3_20_pro-life', 176, 0, 1, 'yes', 'openai']"
115,"['d3_20_pro-life', 176, 0, 0, 'no', 'mistral']"
116,"['d3_20_pro-life', 176, 0, 0, 'no', 'meta']"
117,"['d3_20_pro-life', 131, 1, 1, 'yes', 'meta']"
118,"['d3_20_pro-life', 131, 1, 1, 'yes', 'openai']"
119,"['d3_20_pro-life', 131, 1, 1, 'yes', 'mistral']"
120,"['d3_20_pro-life', 183, 0, 0, 'no', 'openai']"
121,"['d3_20_pro-life', 183, 0, 1, 'yes', 'meta']"
122,"['d3_20_pro-life', 183, 0, 0, 'no', 'mistral']"
123,"['d3_20_pro-life', 122, 1, 1, 'yes', 'openai']"
124,"['d3_20_pro-life', 122, 1, 0, 'no', 'mistral']"
125,"['d3_20_pro-life', 122, 1, 0, 'no', 'meta']"
126,"['d3_20_pro-life', 150, 0, 0, 'no', 'mistral']"
127,"['d3_20_pro-life', 150, 0, 0, 'no', 'meta']"
128,"['d3_20_pro-life', 150, 0, 0, 'no', 'openai']"
129,"['d3_20_pro-life', 9, 1, 1, 'yes', 'openai']"
130,"['d3_20_pro-life', 9, 1, 1, 'yes', 'meta']"
131,"['d3_20_pro-life', 9, 1, 1, 'yes', 'mistral']"
132,"['d3_20_pro-life', 48, 1, 0, 'no', 'openai']"
133,"['d3_20_pro-life', 48, 1, 0, 'no', 'meta']"
134,"['d3_20_pro-life', 48, 1, 0, 'no', 'mistral']"
135,"['d3_20_pro-life', 61, 1, 1, 'yes', 'openai']"
136,"['d3_20_pro-life', 61, 1, 1, 'yes', 'meta']"
137,"['d3_20_pro-life', 61, 1, 1, 'yes', 'mistral']"
138,"['d3_20_pro-life', 16, 1, 1, 'yes', 'meta']"
139,"['d3_20_pro-life', 16, 1, 1, 'yes', 'openai']"
140,"['d3_20_pro-life', 16, 1, 1, 'yes', 'mistral']"
141,"['d3_20_pro-life', 49, 1, 1, 'yes', 'openai']"
142,"['d3_20_pro-life', 49, 1, 1, 'yes', 'meta']"
143,"['d3_20_pro-life', 49, 1, 1, 'yes', 'mistral']"
144,"['d3_20_pro-life', 21, 1, 1, 'yes', 'mistral']"
145,"['d3_20_pro-life', 21, 1, 0, 'no', 'meta']"
146,"['d3_20_pro-life', 21, 1, 1, 'yes', 'openai']"
147,"['d3_20_pro-life', 59, 1, 0, 'no', 'openai']"
148,"['d3_20_pro-life', 59, 1, 0, 'no', 'meta']"
149,"['d3_20_pro-life', 59, 1, 0, 'no', 'mistral']"
150,"['d3_20_pro-life', 135, 1, 0, 'no', 'mistral']"
151,"['d3_20_pro-life', 135, 1, 1, 'yes', 'meta']"
152,"['d3_20_pro-life', 135, 1, 1, 'yes', 'openai']"
153,"['d3_20_pro-life', 77, 1, 1, 'yes', 'meta']"
