,0
0,task
1,idx
2,true_label
3,pred_label
4,answer
5,model
6,"['d3_16_hillary', 143, 0, 1, 'yes', 'meta']"
7,"['d3_16_hillary', 143, 0, 1, 'yes', 'openai']"
8,"['d3_16_hillary', 143, 0, 1, 'yes', 'mistral']"
9,"['d3_16_hillary', 5, 1, 1, 'yes', 'openai']"
10,"['d3_16_hillary', 5, 1, 1, 'yes', 'meta']"
11,"['d3_16_hillary', 5, 1, 1, 'yes', 'mistral']"
12,"['d3_16_hillary', 61, 1, 1, 'yes', 'openai']"
13,"['d3_16_hillary', 61, 1, 1, 'yes', 'meta']"
14,"['d3_16_hillary', 61, 1, 1, 'yes', 'mistral']"
15,"['d3_16_hillary', 49, 1, 1, 'yes', 'mistral']"
16,"['d3_16_hillary', 49, 1, 1, 'yes', 'meta']"
17,"['d3_16_hillary', 49, 1, 1, 'yes', 'openai']"
18,"['d3_16_hillary', 164, 0, 0, 'no', 'mistral']"
19,"['d3_16_hillary', 164, 0, 1, 'yes', 'meta']"
20,"['d3_16_hillary', 164, 0, 0, 'no', 'openai']"
21,"['d3_16_hillary', 151, 0, 0, 'no', 'openai']"
22,"['d3_16_hillary', 151, 0, 0, 'no', 'meta']"
23,"['d3_16_hillary', 151, 0, 0, 'no', 'mistral']"
24,"['d3_16_hillary', 199, 0, 0, 'no', 'openai']"
25,"['d3_16_hillary', 199, 0, 0, 'no', 'mistral']"
26,"['d3_16_hillary', 199, 0, 1, 'yes', 'meta']"
27,"['d3_16_hillary', 19, 1, 1, 'yes', 'meta']"
28,"['d3_16_hillary', 19, 1, 1, 'yes', 'openai']"
29,"['d3_16_hillary', 19, 1, 1, 'yes', 'mistral']"
30,"['d3_16_hillary', 94, 1, 1, 'yes', 'openai']"
31,"['d3_16_hillary', 94, 1, 1, 'yes', 'meta']"
32,"['d3_16_hillary', 94, 1, 1, 'yes', 'mistral']"
33,"['d3_16_hillary', 6, 1, 1, 'yes', 'openai']"
34,"['d3_16_hillary', 6, 1, 1, 'yes', 'meta']"
35,"['d3_16_hillary', 6, 1, 1, 'yes', 'mistral']"
36,"['d3_16_hillary', 48, 1, 1, 'yes', 'mistral']"
37,"['d3_16_hillary', 48, 1, 1, 'yes', 'meta']"
38,"['d3_16_hillary', 48, 1, 1, 'yes', 'openai']"
39,"['d3_16_hillary', 113, 1, 1, 'yes', 'openai']"
40,"['d3_16_hillary', 113, 1, 1, 'yes', 'mistral']"
41,"['d3_16_hillary', 113, 1, 1, 'yes', 'meta']"
42,"['d3_16_hillary', 5, 1, 1, 'yes', 'openai']"
43,"['d3_16_hillary', 5, 1, 1, 'yes', 'mistral']"
44,"['d3_16_hillary', 5, 1, 1, 'yes', 'meta']"
45,"['d3_16_hillary', 44, 1, 1, 'yes', 'mistral']"
46,"['d3_16_hillary', 44, 1, 1, 'yes', 'meta']"
47,"['d3_16_hillary', 44, 1, 1, 'yes', 'openai']"
48,"['d3_16_hillary', 145, 0, 1, 'yes', 'openai']"
49,"['d3_16_hillary', 145, 0, 0, 'no', 'meta']"
50,"['d3_16_hillary', 145, 0, 0, 'no', 'mistral']"
51,"['d3_16_hillary', 122, 1, 1, 'yes', 'openai']"
52,"['d3_16_hillary', 122, 1, 1, 'yes', 'mistral']"
53,"['d3_16_hillary', 122, 1, 1, 'yes', 'meta']"
54,"['d3_16_hillary', 49, 1, 1, 'yes', 'openai']"
55,"['d3_16_hillary', 49, 1, 1, 'yes', 'meta']"
56,"['d3_16_hillary', 49, 1, 1, 'yes', 'mistral']"
57,"['d3_16_hillary', 131, 1, 1, 'yes', 'mistral']"
58,"['d3_16_hillary', 131, 1, 1, 'yes', 'meta']"
59,"['d3_16_hillary', 131, 1, 1, 'yes', 'openai']"
60,"['d3_16_hillary', 181, 0, 1, 'yes', 'openai']"
61,"['d3_16_hillary', 181, 0, 1, 'yes', 'meta']"
62,"['d3_16_hillary', 181, 0, 1, 'yes', 'mistral']"
63,"['d3_16_hillary', 1, 1, 1, 'yes', 'mistral']"
64,"['d3_16_hillary', 1, 1, 1, 'yes', 'meta']"
65,"['d3_16_hillary', 1, 1, 1, 'yes', 'openai']"
66,"['d3_16_hillary', 180, 0, 0, 'no', 'openai']"
67,"['d3_16_hillary', 180, 0, 0, 'no', 'mistral']"
68,"['d3_16_hillary', 180, 0, 0, 'no', 'meta']"
69,"['d3_16_hillary', 156, 0, 0, 'no', 'meta']"
70,"['d3_16_hillary', 156, 0, 0, 'no', 'openai']"
71,"['d3_16_hillary', 156, 0, 0, 'no', 'mistral']"
72,"['d3_16_hillary', 76, 1, 1, 'yes', 'openai']"
73,"['d3_16_hillary', 76, 1, 1, 'yes', 'mistral']"
74,"['d3_16_hillary', 76, 1, 1, 'yes', 'meta']"
75,"['d3_16_hillary', 34, 1, 0, 'no', 'openai']"
76,"['d3_16_hillary', 34, 1, 0, 'no', 'mistral']"
77,"['d3_16_hillary', 34, 1, 0, 'no', 'meta']"
78,"['d3_16_hillary', 214, 0, 0, 'no', 'meta']"
79,"['d3_16_hillary', 214, 0, 1, 'yes', 'openai']"
80,"['d3_16_hillary', 214, 0, 1, 'yes', 'mistral']"
81,"['d3_16_hillary', 75, 1, 0, 'no', 'meta']"
82,"['d3_16_hillary', 75, 1, 1, 'yes', 'openai']"
83,"['d3_16_hillary', 75, 1, 0, 'no', 'mistral']"
84,"['d3_16_hillary', 20, 1, 1, 'yes', 'openai']"
85,"['d3_16_hillary', 20, 1, 1, 'yes', 'meta']"
86,"['d3_16_hillary', 20, 1, 1, 'yes', 'mistral']"
87,"['d3_16_hillary', 21, 1, 0, 'no', 'mistral']"
88,"['d3_16_hillary', 21, 1, 1, 'yes', 'meta']"
89,"['d3_16_hillary', 21, 1, 1, 'yes', 'openai']"
90,"['d3_16_hillary', 189, 0, 1, 'yes', 'openai']"
91,"['d3_16_hillary', 189, 0, 1, 'yes', 'mistral']"
92,"['d3_16_hillary', 189, 0, 1, 'yes', 'meta']"
93,"['d3_16_hillary', 135, 0, 0, 'no', 'meta']"
94,"['d3_16_hillary', 135, 0, 0, 'no', 'openai']"
95,"['d3_16_hillary', 135, 0, 0, 'no', 'mistral']"
96,"['d3_16_hillary', 180, 0, 0, 'no', 'meta']"
97,"['d3_16_hillary', 180, 0, 0, 'no', 'openai']"
98,"['d3_16_hillary', 180, 0, 0, 'no', 'mistral']"
99,"['d3_16_hillary', 163, 0, 1, 'yes', 'openai']"
100,"['d3_16_hillary', 163, 0, 1, 'yes', 'meta']"
101,"['d3_16_hillary', 163, 0, 1, 'yes', 'mistral']"
102,"['d3_16_hillary', 120, 1, 0, 'no', 'mistral']"
103,"['d3_16_hillary', 120, 1, 0, 'no', 'meta']"
104,"['d3_16_hillary', 120, 1, 1, 'yes', 'openai']"
105,"['d3_16_hillary', 217, 0, 1, 'yes', 'openai']"
106,"['d3_16_hillary', 217, 0, 0, 'no', 'meta']"
107,"['d3_16_hillary', 217, 0, 0, 'no', 'mistral']"
108,"['d3_16_hillary', 84, 1, 1, 'yes', 'openai']"
109,"['d3_16_hillary', 84, 1, 1, 'yes', 'mistral']"
110,"['d3_16_hillary', 84, 1, 1, 'yes', 'meta']"
111,"['d3_16_hillary', 123, 1, 1, 'yes', 'meta']"
112,"['d3_16_hillary', 123, 1, 1, 'yes', 'openai']"
113,"['d3_16_hillary', 123, 1, 1, 'yes', 'mistral']"
114,"['d3_16_hillary', 185, 0, 1, 'yes', 'openai']"
115,"['d3_16_hillary', 185, 0, 1, 'yes', 'meta']"
116,"['d3_16_hillary', 185, 0, 0, 'no', 'mistral']"
117,"['d3_16_hillary', 138, 0, 0, 'no', 'mistral']"
118,"['d3_16_hillary', 138, 0, 1, 'yes', 'meta']"
119,"['d3_16_hillary', 138, 0, 0, 'no', 'openai']"
120,"['d3_16_hillary', 193, 0, 0, 'no', 'openai']"
121,"['d3_16_hillary', 193, 0, 0, 'no', 'mistral']"
122,"['d3_16_hillary', 193, 0, 0, 'no', 'meta']"
123,"['d3_16_hillary', 129, 1, 1, 'yes', 'openai']"
124,"['d3_16_hillary', 129, 1, 1, 'yes', 'meta']"
125,"['d3_16_hillary', 129, 1, 1, 'yes', 'mistral']"
126,"['d3_16_hillary', 157, 0, 0, 'no', 'openai']"
127,"['d3_16_hillary', 157, 0, 0, 'no', 'mistral']"
128,"['d3_16_hillary', 157, 0, 0, 'no', 'meta']"
129,"['d3_16_hillary', 10, 1, 1, 'yes', 'openai']"
130,"['d3_16_hillary', 10, 1, 1, 'yes', 'mistral']"
131,"['d3_16_hillary', 10, 1, 1, 'yes', 'meta']"
132,"['d3_16_hillary', 51, 1, 0, 'no', 'mistral']"
133,"['d3_16_hillary', 51, 1, 1, 'yes', 'meta']"
134,"['d3_16_hillary', 51, 1, 0, 'no', 'openai']"
135,"['d3_16_hillary', 64, 1, 1, 'yes', 'meta']"
136,"['d3_16_hillary', 64, 1, 1, 'yes', 'openai']"
137,"['d3_16_hillary', 64, 1, 0, 'no', 'mistral']"
138,"['d3_16_hillary', 17, 1, 1, 'yes', 'meta']"
139,"['d3_16_hillary', 17, 1, 1, 'yes', 'openai']"
140,"['d3_16_hillary', 17, 1, 1, 'yes', 'mistral']"
141,"['d3_16_hillary', 52, 1, 1, 'yes', 'meta']"
142,"['d3_16_hillary', 52, 1, 1, 'yes', 'openai']"
143,"['d3_16_hillary', 52, 1, 1, 'yes', 'mistral']"
144,"['d3_16_hillary', 22, 1, 1, 'yes', 'mistral']"
145,"['d3_16_hillary', 22, 1, 1, 'yes', 'meta']"
146,"['d3_16_hillary', 22, 1, 1, 'yes', 'openai']"
147,"['d3_16_hillary', 62, 1, 1, 'yes', 'mistral']"
148,"['d3_16_hillary', 62, 1, 1, 'yes', 'meta']"
149,"['d3_16_hillary', 62, 1, 1, 'yes', 'openai']"
150,"['d3_16_hillary', 142, 0, 0, 'no', 'openai']"
151,"['d3_16_hillary', 142, 0, 0, 'no', 'mistral']"
152,"['d3_16_hillary', 142, 0, 0, 'no', 'meta']"
153,"['d3_16_hillary', 81, 1, 1, 'yes', 'openai']"
154,"['d3_16_hillary', 81, 1, 1, 'yes', 'meta']"
155,"['d3_16_hillary', 81, 1, 1, 'yes', 'mistral']"
156,"['d3_16_hillary', 82, 1, 1, 'yes', 'mistral']"
