,0
0,task
1,idx
2,true_label
3,pred_label
4,answer
5,model
6,"['d3_43_environment', 76, 1, 0, 'no', 'meta']"
7,"['d3_43_environment', 76, 1, 1, 'yes', 'openai']"
8,"['d3_43_environment', 76, 1, 1, 'yes', 'mistral']"
9,"['d3_43_environment', 2, 1, 1, 'yes', 'openai']"
10,"['d3_43_environment', 2, 1, 1, 'yes', 'meta']"
11,"['d3_43_environment', 2, 1, 1, 'yes', 'mistral']"
12,"['d3_43_environment', 32, 1, 1, 'yes', 'mistral']"
13,"['d3_43_environment', 32, 1, 1, 'yes', 'meta']"
14,"['d3_43_environment', 32, 1, 1, 'yes', 'openai']"
15,"['d3_43_environment', 26, 1, 1, 'yes', 'mistral']"
16,"['d3_43_environment', 26, 1, 1, 'yes', 'meta']"
17,"['d3_43_environment', 26, 1, 1, 'yes', 'openai']"
18,"['d3_43_environment', 87, 0, 0, 'no', 'mistral']"
19,"['d3_43_environment', 87, 0, 0, 'no', 'meta']"
20,"['d3_43_environment', 87, 0, 0, 'no', 'openai']"
21,"['d3_43_environment', 80, 1, 1, 'yes', 'openai']"
22,"['d3_43_environment', 80, 1, 1, 'yes', 'meta']"
23,"['d3_43_environment', 80, 1, 1, 'yes', 'mistral']"
24,"['d3_43_environment', 106, 0, 0, 'no', 'mistral']"
25,"['d3_43_environment', 106, 0, 0, 'no', 'meta']"
26,"['d3_43_environment', 106, 0, 0, 'no', 'openai']"
27,"['d3_43_environment', 10, 1, 1, 'yes', 'openai']"
28,"['d3_43_environment', 10, 1, 1, 'yes', 'mistral']"
29,"['d3_43_environment', 10, 1, 0, 'no', 'meta']"
30,"['d3_43_environment', 50, 1, 0, 'no', 'meta']"
31,"['d3_43_environment', 50, 1, 0, 'no', 'openai']"
32,"['d3_43_environment', 50, 1, 0, 'no', 'mistral']"
33,"['d3_43_environment', 3, 1, 1, 'yes', 'openai']"
34,"['d3_43_environment', 3, 1, 1, 'yes', 'meta']"
35,"['d3_43_environment', 3, 1, 1, 'yes', 'mistral']"
36,"['d3_43_environment', 26, 1, 1, 'yes', 'meta']"
37,"['d3_43_environment', 26, 1, 1, 'yes', 'openai']"
38,"['d3_43_environment', 26, 1, 1, 'yes', 'mistral']"
39,"['d3_43_environment', 60, 1, 1, 'yes', 'openai']"
40,"['d3_43_environment', 60, 1, 0, 'no', 'meta']"
41,"['d3_43_environment', 60, 1, 1, 'yes', 'mistral']"
42,"['d3_43_environment', 3, 1, 1, 'yes', 'mistral']"
43,"['d3_43_environment', 3, 1, 1, 'yes', 'meta']"
44,"['d3_43_environment', 3, 1, 1, 'yes', 'openai']"
45,"['d3_43_environment', 23, 1, 1, 'yes', 'openai']"
46,"['d3_43_environment', 23, 1, 1, 'yes', 'mistral']"
47,"['d3_43_environment', 23, 1, 1, 'yes', 'meta']"
48,"['d3_43_environment', 77, 1, 1, 'yes', 'openai']"
49,"['d3_43_environment', 77, 1, 1, 'yes', 'meta']"
50,"['d3_43_environment', 77, 1, 1, 'yes', 'mistral']"
51,"['d3_43_environment', 64, 1, 1, 'yes', 'meta']"
52,"['d3_43_environment', 64, 1, 1, 'yes', 'openai']"
53,"['d3_43_environment', 64, 1, 1, 'yes', 'mistral']"
54,"['d3_43_environment', 26, 1, 1, 'yes', 'mistral']"
55,"['d3_43_environment', 26, 1, 1, 'yes', 'meta']"
56,"['d3_43_environment', 26, 1, 1, 'yes', 'openai']"
57,"['d3_43_environment', 70, 1, 1, 'yes', 'mistral']"
58,"['d3_43_environment', 70, 1, 1, 'yes', 'meta']"
59,"['d3_43_environment', 70, 1, 1, 'yes', 'openai']"
60,"['d3_43_environment', 96, 0, 1, 'yes', 'openai']"
61,"['d3_43_environment', 96, 0, 0, 'no', 'mistral']"
62,"['d3_43_environment', 96, 0, 1, 'yes', 'meta']"
63,"['d3_43_environment', 0, 1, 1, 'yes', 'openai']"
64,"['d3_43_environment', 0, 1, 1, 'yes', 'meta']"
65,"['d3_43_environment', 0, 1, 1, 'yes', 'mistral']"
66,"['d3_43_environment', 95, 0, 0, 'no', 'meta']"
67,"['d3_43_environment', 95, 0, 1, 'yes', 'openai']"
68,"['d3_43_environment', 95, 0, 0, 'no', 'mistral']"
69,"['d3_43_environment', 83, 1, 1, 'yes', 'meta']"
70,"['d3_43_environment', 83, 1, 1, 'yes', 'openai']"
71,"['d3_43_environment', 83, 1, 1, 'yes', 'mistral']"
72,"['d3_43_environment', 40, 1, 1, 'yes', 'meta']"
73,"['d3_43_environment', 40, 1, 1, 'yes', 'openai']"
74,"['d3_43_environment', 40, 1, 1, 'yes', 'mistral']"
75,"['d3_43_environment', 18, 1, 1, 'yes', 'openai']"
76,"['d3_43_environment', 18, 1, 1, 'yes', 'meta']"
77,"['d3_43_environment', 18, 1, 1, 'yes', 'mistral']"
78,"['d3_43_environment', 113, 0, 0, 'no', 'mistral']"
79,"['d3_43_environment', 113, 0, 0, 'no', 'meta']"
80,"['d3_43_environment', 113, 0, 0, 'no', 'openai']"
81,"['d3_43_environment', 40, 1, 1, 'yes', 'meta']"
82,"['d3_43_environment', 40, 1, 1, 'yes', 'openai']"
83,"['d3_43_environment', 40, 1, 1, 'yes', 'mistral']"
84,"['d3_43_environment', 11, 1, 1, 'yes', 'openai']"
85,"['d3_43_environment', 11, 1, 1, 'yes', 'meta']"
86,"['d3_43_environment', 11, 1, 1, 'yes', 'mistral']"
87,"['d3_43_environment', 11, 1, 1, 'yes', 'mistral']"
88,"['d3_43_environment', 11, 1, 1, 'yes', 'meta']"
89,"['d3_43_environment', 11, 1, 1, 'yes', 'openai']"
90,"['d3_43_environment', 100, 0, 1, 'yes', 'openai']"
91,"['d3_43_environment', 100, 0, 0, 'no', 'meta']"
92,"['d3_43_environment', 100, 0, 1, 'yes', 'mistral']"
93,"['d3_43_environment', 71, 1, 1, 'yes', 'openai']"
94,"['d3_43_environment', 71, 1, 1, 'yes', 'mistral']"
95,"['d3_43_environment', 71, 1, 1, 'yes', 'meta']"
96,"['d3_43_environment', 96, 0, 1, 'yes', 'meta']"
97,"['d3_43_environment', 96, 0, 1, 'yes', 'openai']"
98,"['d3_43_environment', 96, 0, 0, 'no', 'mistral']"
99,"['d3_43_environment', 86, 1, 1, 'yes', 'openai']"
100,"['d3_43_environment', 86, 1, 1, 'yes', 'meta']"
101,"['d3_43_environment', 86, 1, 1, 'yes', 'mistral']"
102,"['d3_43_environment', 63, 1, 1, 'yes', 'mistral']"
103,"['d3_43_environment', 63, 1, 1, 'yes', 'meta']"
104,"['d3_43_environment', 63, 1, 1, 'yes', 'openai']"
105,"['d3_43_environment', 115, 0, 0, 'no', 'meta']"
106,"['d3_43_environment', 115, 0, 0, 'no', 'openai']"
107,"['d3_43_environment', 115, 0, 0, 'no', 'mistral']"
108,"['d3_43_environment', 45, 1, 1, 'yes', 'openai']"
109,"['d3_43_environment', 45, 1, 1, 'yes', 'meta']"
110,"['d3_43_environment', 45, 1, 1, 'yes', 'mistral']"
111,"['d3_43_environment', 65, 1, 1, 'yes', 'openai']"
112,"['d3_43_environment', 65, 1, 1, 'yes', 'mistral']"
113,"['d3_43_environment', 65, 1, 1, 'yes', 'meta']"
114,"['d3_43_environment', 98, 0, 0, 'no', 'openai']"
115,"['d3_43_environment', 98, 0, 0, 'no', 'meta']"
116,"['d3_43_environment', 98, 0, 0, 'no', 'mistral']"
117,"['d3_43_environment', 73, 1, 1, 'yes', 'openai']"
118,"['d3_43_environment', 73, 1, 1, 'yes', 'meta']"
119,"['d3_43_environment', 73, 1, 1, 'yes', 'mistral']"
120,"['d3_43_environment', 102, 0, 1, 'yes', 'mistral']"
121,"['d3_43_environment', 102, 0, 1, 'yes', 'meta']"
122,"['d3_43_environment', 102, 0, 1, 'yes', 'openai']"
123,"['d3_43_environment', 68, 1, 1, 'yes', 'openai']"
124,"['d3_43_environment', 68, 1, 1, 'yes', 'meta']"
125,"['d3_43_environment', 68, 1, 1, 'yes', 'mistral']"
126,"['d3_43_environment', 83, 1, 1, 'yes', 'openai']"
127,"['d3_43_environment', 83, 1, 1, 'yes', 'meta']"
128,"['d3_43_environment', 83, 1, 1, 'yes', 'mistral']"
129,"['d3_43_environment', 5, 1, 1, 'yes', 'meta']"
130,"['d3_43_environment', 5, 1, 1, 'yes', 'openai']"
131,"['d3_43_environment', 5, 1, 1, 'yes', 'mistral']"
132,"['d3_43_environment', 27, 1, 1, 'yes', 'openai']"
133,"['d3_43_environment', 27, 1, 1, 'yes', 'meta']"
134,"['d3_43_environment', 27, 1, 1, 'yes', 'mistral']"
135,"['d3_43_environment', 34, 1, 0, 'no', 'meta']"
136,"['d3_43_environment', 34, 1, 1, 'yes', 'openai']"
137,"['d3_43_environment', 34, 1, 0, 'no', 'mistral']"
138,"['d3_43_environment', 9, 1, 1, 'yes', 'openai']"
139,"['d3_43_environment', 9, 1, 1, 'yes', 'meta']"
140,"['d3_43_environment', 9, 1, 1, 'yes', 'mistral']"
141,"['d3_43_environment', 27, 1, 1, 'yes', 'openai']"
142,"['d3_43_environment', 27, 1, 1, 'yes', 'meta']"
143,"['d3_43_environment', 27, 1, 1, 'yes', 'mistral']"
144,"['d3_43_environment', 12, 1, 1, 'yes', 'mistral']"
145,"['d3_43_environment', 12, 1, 1, 'yes', 'meta']"
146,"['d3_43_environment', 12, 1, 1, 'yes', 'openai']"
147,"['d3_43_environment', 33, 1, 1, 'yes', 'openai']"
148,"['d3_43_environment', 33, 1, 1, 'yes', 'mistral']"
149,"['d3_43_environment', 33, 1, 1, 'yes', 'meta']"
150,"['d3_43_environment', 75, 1, 1, 'yes', 'openai']"
151,"['d3_43_environment', 75, 1, 1, 'yes', 'meta']"
152,"['d3_43_environment', 75, 1, 1, 'yes', 'mistral']"
153,"['d3_43_environment', 43, 1, 1, 'yes', 'mistral']"
154,"['d3_43_environment', 43, 1, 1, 'yes', 'meta']"
155,"['d3_43_environment', 43, 1, 1, 'yes', 'openai']"
156,"['d3_43_environment', 44, 1, 1, 'yes', 'mistral']"
157,"['d3_43_environment', 44, 1, 1, 'yes', 'meta']"
158,"['d3_43_environment', 44, 1, 1, 'yes', 'openai']"
159,"['d3_43_environment', 24, 1, 1, 'yes', 'mistral']"
160,"['d3_43_environment', 24, 1, 1, 'yes', 'meta']"
