,0
0,task
1,idx
2,true_label
3,pred_label
4,answer
5,model
6,"['d3_32_business', 3644, 0, 0, 'no', 'openai']"
7,"['d3_32_business', 3644, 0, 0, 'no', 'mistral']"
8,"['d3_32_business', 3644, 0, 0, 'no', 'meta']"
9,"['d3_32_business', 3644, 0, 0, 'no', 'gpt4']"
10,"['d3_32_business', 142, 1, 1, 'yes', 'openai']"
11,"['d3_32_business', 142, 1, 1, 'yes', 'meta']"
12,"['d3_32_business', 142, 1, 1, 'yes', 'mistral']"
13,"['d3_32_business', 142, 1, 1, 'yes', 'gpt4']"
14,"['d3_32_business', 1567, 0, 0, 'no', 'openai']"
15,"['d3_32_business', 1567, 0, 0, 'no', 'mistral']"
16,"['d3_32_business', 1567, 0, 0, 'no', 'meta']"
17,"['d3_32_business', 1567, 0, 0, 'no', 'gpt4']"
18,"['d3_32_business', 1272, 1, 1, 'yes', 'openai']"
19,"['d3_32_business', 1272, 1, 1, 'yes', 'mistral']"
20,"['d3_32_business', 1272, 1, 1, 'yes', 'meta']"
21,"['d3_32_business', 1272, 1, 1, 'yes', 'gpt4']"
22,"['d3_32_business', 4197, 0, 0, 'no', 'openai']"
23,"['d3_32_business', 4197, 0, 0, 'no', 'meta']"
24,"['d3_32_business', 4197, 0, 0, 'no', 'mistral']"
25,"['d3_32_business', 4197, 0, 0, 'no', 'gpt4']"
26,"['d3_32_business', 3856, 0, 0, 'no', 'openai']"
27,"['d3_32_business', 3856, 0, 0, 'no', 'meta']"
28,"['d3_32_business', 3856, 0, 1, 'yes', 'mistral']"
29,"['d3_32_business', 3856, 0, 0, 'no', 'gpt4']"
30,"['d3_32_business', 5084, 0, 0, 'no', 'openai']"
31,"['d3_32_business', 5084, 0, 0, 'no', 'meta']"
32,"['d3_32_business', 5084, 0, 0, 'no', 'mistral']"
33,"['d3_32_business', 5084, 0, 0, 'no', 'gpt4']"
34,"['d3_32_business', 495, 1, 1, 'yes', 'openai']"
35,"['d3_32_business', 495, 1, 1, 'yes', 'meta']"
36,"['d3_32_business', 495, 1, 1, 'yes', 'mistral']"
37,"['d3_32_business', 495, 1, 1, 'yes', 'gpt4']"
38,"['d3_32_business', 2404, 0, 0, 'no', 'meta']"
39,"['d3_32_business', 2404, 0, 0, 'no', 'openai']"
40,"['d3_32_business', 2404, 0, 0, 'no', 'mistral']"
41,"['d3_32_business', 2404, 0, 0, 'no', 'gpt4']"
42,"['d3_32_business', 169, 1, 1, 'yes', 'openai']"
43,"['d3_32_business', 169, 1, 1, 'yes', 'meta']"
44,"['d3_32_business', 169, 1, 1, 'yes', 'mistral']"
45,"['d3_32_business', 169, 1, 1, 'yes', 'gpt4']"
46,"['d3_32_business', 1246, 1, 1, 'yes', 'openai']"
47,"['d3_32_business', 1246, 1, 1, 'yes', 'meta']"
48,"['d3_32_business', 1246, 1, 1, 'yes', 'mistral']"
49,"['d3_32_business', 1246, 1, 1, 'yes', 'gpt4']"
50,"['d3_32_business', 2880, 0, 1, 'yes', 'mistral']"
51,"['d3_32_business', 2880, 0, 0, 'no', 'meta']"
52,"['d3_32_business', 2880, 0, 0, 'no', 'openai']"
53,"['d3_32_business', 2880, 0, 0, 'no', 'gpt4']"
54,"['d3_32_business', 151, 1, 1, 'yes', 'meta']"
55,"['d3_32_business', 151, 1, 1, 'yes', 'openai']"
56,"['d3_32_business', 151, 1, 1, 'yes', 'mistral']"
57,"['d3_32_business', 151, 1, 1, 'yes', 'gpt4']"
58,"['d3_32_business', 1133, 1, 0, 'no', 'openai']"
59,"['d3_32_business', 1133, 1, 0, 'no', 'meta']"
60,"['d3_32_business', 1133, 1, 0, 'no', 'mistral']"
61,"['d3_32_business', 1133, 1, 0, 'no', 'gpt4']"
62,"['d3_32_business', 3703, 0, 0, 'no', 'mistral']"
63,"['d3_32_business', 3703, 0, 0, 'no', 'meta']"
64,"['d3_32_business', 3703, 0, 0, 'no', 'openai']"
65,"['d3_32_business', 3703, 0, 0, 'no', 'gpt4']"
66,"['d3_32_business', 3105, 0, 0, 'no', 'openai']"
67,"['d3_32_business', 3105, 0, 1, 'yes', 'meta']"
68,"['d3_32_business', 3105, 0, 1, 'yes', 'mistral']"
69,"['d3_32_business', 3105, 0, 1, 'yes', 'gpt4']"
70,"['d3_32_business', 1256, 1, 1, 'yes', 'openai']"
71,"['d3_32_business', 1256, 1, 1, 'yes', 'meta']"
72,"['d3_32_business', 1256, 1, 1, 'yes', 'mistral']"
73,"['d3_32_business', 1256, 1, 1, 'yes', 'gpt4']"
74,"['d3_32_business', 3358, 0, 1, 'yes', 'openai']"
75,"['d3_32_business', 3358, 0, 1, 'yes', 'mistral']"
76,"['d3_32_business', 3358, 0, 1, 'yes', 'meta']"
77,"['d3_32_business', 3358, 0, 1, 'yes', 'gpt4']"
78,"['d3_32_business', 4612, 0, 0, 'no', 'mistral']"
79,"['d3_32_business', 4612, 0, 0, 'no', 'meta']"
80,"['d3_32_business', 4612, 0, 0, 'no', 'openai']"
81,"['d3_32_business', 4612, 0, 0, 'no', 'gpt4']"
82,"['d3_32_business', 37, 1, 1, 'yes', 'mistral']"
83,"['d3_32_business', 37, 1, 1, 'yes', 'meta']"
84,"['d3_32_business', 37, 1, 1, 'yes', 'openai']"
85,"['d3_32_business', 37, 1, 1, 'yes', 'gpt4']"
