,0
0,task
1,idx
2,true_label
3,pred_label
4,answer
5,model
6,"['d3_25_math', 5689, 0, 0, 'no', 'mistral']"
7,"['d3_25_math', 5689, 0, 0, 'no', 'meta']"
8,"['d3_25_math', 5689, 0, 0, 'no', 'openai']"
9,"['d3_25_math', 5689, 0, 0, 'no', 'gpt4']"
10,"['d3_25_math', 222, 1, 1, 'yes', 'openai']"
11,"['d3_25_math', 222, 1, 1, 'yes', 'meta']"
12,"['d3_25_math', 222, 1, 1, 'yes', 'mistral']"
13,"['d3_25_math', 222, 1, 1, 'yes', 'gpt4']"
14,"['d3_25_math', 2447, 0, 1, 'yes', 'mistral']"
15,"['d3_25_math', 2447, 0, 1, 'yes', 'meta']"
16,"['d3_25_math', 2447, 0, 1, 'yes', 'openai']"
17,"['d3_25_math', 2447, 0, 1, 'yes', 'gpt4']"
18,"['d3_25_math', 1986, 0, 0, 'no', 'mistral']"
19,"['d3_25_math', 1986, 0, 0, 'no', 'meta']"
20,"['d3_25_math', 1986, 0, 0, 'no', 'openai']"
21,"['d3_25_math', 1986, 0, 0, 'no', 'gpt4']"
22,"['d3_25_math', 6553, 0, 0, 'no', 'openai']"
23,"['d3_25_math', 6553, 0, 0, 'no', 'meta']"
24,"['d3_25_math', 6553, 0, 1, 'yes', 'mistral']"
25,"['d3_25_math', 6553, 0, 0, 'no', 'gpt4']"
26,"['d3_25_math', 6021, 0, 0, 'no', 'meta']"
27,"['d3_25_math', 6021, 0, 0, 'no', 'openai']"
28,"['d3_25_math', 6021, 0, 0, 'no', 'mistral']"
29,"['d3_25_math', 6021, 0, 0, 'no', 'gpt4']"
30,"['d3_25_math', 7938, 0, 0, 'no', 'mistral']"
31,"['d3_25_math', 7938, 0, 0, 'no', 'meta']"
32,"['d3_25_math', 7938, 0, 1, 'yes', 'openai']"
33,"['d3_25_math', 7938, 0, 1, 'yes', 'gpt4']"
34,"['d3_25_math', 773, 1, 1, 'yes', 'mistral']"
35,"['d3_25_math', 773, 1, 1, 'yes', 'meta']"
36,"['d3_25_math', 773, 1, 1, 'yes', 'openai']"
37,"['d3_25_math', 773, 1, 1, 'yes', 'gpt4']"
38,"['d3_25_math', 3754, 0, 0, 'no', 'meta']"
39,"['d3_25_math', 3754, 0, 1, 'yes', 'openai']"
40,"['d3_25_math', 3754, 0, 0, 'no', 'mistral']"
41,"['d3_25_math', 3754, 0, 0, 'no', 'gpt4']"
42,"['d3_25_math', 265, 1, 1, 'yes', 'openai']"
43,"['d3_25_math', 265, 1, 1, 'yes', 'meta']"
44,"['d3_25_math', 265, 1, 1, 'yes', 'mistral']"
45,"['d3_25_math', 265, 1, 1, 'yes', 'gpt4']"
46,"['d3_25_math', 1945, 0, 1, 'yes', 'openai']"
47,"['d3_25_math', 1945, 0, 1, 'yes', 'mistral']"
48,"['d3_25_math', 1945, 0, 1, 'yes', 'meta']"
49,"['d3_25_math', 1945, 0, 1, 'yes', 'gpt4']"
50,"['d3_25_math', 4496, 0, 0, 'no', 'openai']"
51,"['d3_25_math', 4496, 0, 0, 'no', 'meta']"
52,"['d3_25_math', 4496, 0, 0, 'no', 'mistral']"
53,"['d3_25_math', 4496, 0, 0, 'no', 'gpt4']"
54,"['d3_25_math', 236, 1, 1, 'yes', 'mistral']"
55,"['d3_25_math', 236, 1, 1, 'yes', 'meta']"
56,"['d3_25_math', 236, 1, 1, 'yes', 'openai']"
57,"['d3_25_math', 236, 1, 1, 'yes', 'gpt4']"
58,"['d3_25_math', 1769, 0, 0, 'no', 'mistral']"
59,"['d3_25_math', 1769, 0, 0, 'no', 'meta']"
60,"['d3_25_math', 1769, 0, 0, 'no', 'openai']"
61,"['d3_25_math', 1769, 0, 0, 'no', 'gpt4']"
62,"['d3_25_math', 5782, 0, 0, 'no', 'mistral']"
63,"['d3_25_math', 5782, 0, 0, 'no', 'meta']"
64,"['d3_25_math', 5782, 0, 0, 'no', 'openai']"
65,"['d3_25_math', 5782, 0, 0, 'no', 'gpt4']"
66,"['d3_25_math', 4848, 0, 0, 'no', 'meta']"
67,"['d3_25_math', 4848, 0, 1, 'yes', 'openai']"
68,"['d3_25_math', 4848, 0, 0, 'no', 'mistral']"
69,"['d3_25_math', 4848, 0, 1, 'yes', 'gpt4']"
70,"['d3_25_math', 1961, 0, 1, 'yes', 'mistral']"
71,"['d3_25_math', 1961, 0, 0, 'no', 'meta']"
72,"['d3_25_math', 1961, 0, 1, 'yes', 'openai']"
73,"['d3_25_math', 1961, 0, 1, 'yes', 'gpt4']"
74,"['d3_25_math', 5243, 0, 0, 'no', 'openai']"
75,"['d3_25_math', 5243, 0, 0, 'no', 'meta']"
76,"['d3_25_math', 5243, 0, 0, 'no', 'mistral']"
77,"['d3_25_math', 5243, 0, 0, 'no', 'gpt4']"
78,"['d3_25_math', 7202, 0, 1, 'yes', 'openai']"
79,"['d3_25_math', 7202, 0, 0, 'no', 'meta']"
80,"['d3_25_math', 7202, 0, 0, 'no', 'mistral']"
81,"['d3_25_math', 7202, 0, 1, 'yes', 'gpt4']"
82,"['d3_25_math', 57, 1, 1, 'yes', 'mistral']"
83,"['d3_25_math', 57, 1, 1, 'yes', 'meta']"
84,"['d3_25_math', 57, 1, 1, 'yes', 'openai']"
85,"['d3_25_math', 57, 1, 1, 'yes', 'gpt4']"
