,0
0,task
1,idx
2,true_label
3,pred_label
4,answer
5,model
6,"['d3_34_bad', 228, 0, 0, 'no', 'openai']"
7,"['d3_34_bad', 228, 0, 0, 'no', 'meta']"
8,"['d3_34_bad', 228, 0, 0, 'no', 'mistral']"
9,"['d3_34_bad', 228, 0, 0, 'no', 'gpt4']"
10,"['d3_34_bad', 8, 1, 1, 'yes', 'openai']"
11,"['d3_34_bad', 8, 1, 1, 'yes', 'mistral']"
12,"['d3_34_bad', 8, 1, 1, 'yes', 'meta']"
13,"['d3_34_bad', 8, 1, 1, 'yes', 'gpt4']"
14,"['d3_34_bad', 98, 1, 1, 'yes', 'meta']"
15,"['d3_34_bad', 98, 1, 1, 'yes', 'openai']"
16,"['d3_34_bad', 98, 1, 1, 'yes', 'mistral']"
17,"['d3_34_bad', 98, 1, 1, 'yes', 'gpt4']"
18,"['d3_34_bad', 79, 1, 1, 'yes', 'openai']"
19,"['d3_34_bad', 79, 1, 1, 'yes', 'meta']"
20,"['d3_34_bad', 79, 1, 1, 'yes', 'mistral']"
21,"['d3_34_bad', 79, 1, 1, 'yes', 'gpt4']"
22,"['d3_34_bad', 262, 0, 0, 'no', 'openai']"
23,"['d3_34_bad', 262, 0, 1, 'yes', 'meta']"
24,"['d3_34_bad', 262, 0, 0, 'no', 'mistral']"
25,"['d3_34_bad', 262, 0, 0, 'no', 'gpt4']"
26,"['d3_34_bad', 241, 0, 0, 'no', 'mistral']"
27,"['d3_34_bad', 241, 0, 0, 'no', 'meta']"
28,"['d3_34_bad', 241, 0, 0, 'no', 'openai']"
29,"['d3_34_bad', 241, 0, 0, 'no', 'gpt4']"
30,"['d3_34_bad', 318, 0, 0, 'no', 'mistral']"
31,"['d3_34_bad', 318, 0, 0, 'no', 'meta']"
32,"['d3_34_bad', 318, 0, 0, 'no', 'openai']"
33,"['d3_34_bad', 318, 0, 0, 'no', 'gpt4']"
34,"['d3_34_bad', 31, 1, 1, 'yes', 'meta']"
35,"['d3_34_bad', 31, 1, 1, 'yes', 'openai']"
36,"['d3_34_bad', 31, 1, 1, 'yes', 'mistral']"
37,"['d3_34_bad', 31, 1, 1, 'yes', 'gpt4']"
38,"['d3_34_bad', 150, 1, 1, 'yes', 'openai']"
39,"['d3_34_bad', 150, 1, 1, 'yes', 'mistral']"
40,"['d3_34_bad', 150, 1, 1, 'yes', 'meta']"
41,"['d3_34_bad', 150, 1, 1, 'yes', 'gpt4']"
42,"['d3_34_bad', 10, 1, 1, 'yes', 'openai']"
43,"['d3_34_bad', 10, 1, 1, 'yes', 'meta']"
44,"['d3_34_bad', 10, 1, 1, 'yes', 'mistral']"
45,"['d3_34_bad', 10, 1, 1, 'yes', 'gpt4']"
46,"['d3_34_bad', 78, 1, 1, 'yes', 'openai']"
47,"['d3_34_bad', 78, 1, 1, 'yes', 'meta']"
48,"['d3_34_bad', 78, 1, 1, 'yes', 'mistral']"
49,"['d3_34_bad', 78, 1, 1, 'yes', 'gpt4']"
50,"['d3_34_bad', 180, 1, 1, 'yes', 'openai']"
51,"['d3_34_bad', 180, 1, 1, 'yes', 'mistral']"
52,"['d3_34_bad', 180, 1, 1, 'yes', 'meta']"
53,"['d3_34_bad', 180, 1, 1, 'yes', 'gpt4']"
54,"['d3_34_bad', 9, 1, 1, 'yes', 'mistral']"
55,"['d3_34_bad', 9, 1, 1, 'yes', 'meta']"
56,"['d3_34_bad', 9, 1, 1, 'yes', 'openai']"
57,"['d3_34_bad', 9, 1, 1, 'yes', 'gpt4']"
58,"['d3_34_bad', 70, 1, 1, 'yes', 'openai']"
59,"['d3_34_bad', 70, 1, 1, 'yes', 'meta']"
60,"['d3_34_bad', 70, 1, 1, 'yes', 'mistral']"
61,"['d3_34_bad', 70, 1, 1, 'yes', 'gpt4']"
62,"['d3_34_bad', 232, 0, 0, 'no', 'mistral']"
63,"['d3_34_bad', 232, 0, 1, 'yes', 'meta']"
64,"['d3_34_bad', 232, 0, 1, 'yes', 'openai']"
65,"['d3_34_bad', 232, 0, 1, 'yes', 'gpt4']"
66,"['d3_34_bad', 194, 0, 0, 'no', 'mistral']"
67,"['d3_34_bad', 194, 0, 0, 'no', 'meta']"
68,"['d3_34_bad', 194, 0, 0, 'no', 'openai']"
69,"['d3_34_bad', 194, 0, 0, 'no', 'gpt4']"
70,"['d3_34_bad', 78, 1, 1, 'yes', 'openai']"
71,"['d3_34_bad', 78, 1, 1, 'yes', 'mistral']"
72,"['d3_34_bad', 78, 1, 1, 'yes', 'meta']"
73,"['d3_34_bad', 78, 1, 1, 'yes', 'gpt4']"
74,"['d3_34_bad', 210, 0, 0, 'no', 'mistral']"
75,"['d3_34_bad', 210, 0, 0, 'no', 'meta']"
76,"['d3_34_bad', 210, 0, 0, 'no', 'openai']"
77,"['d3_34_bad', 210, 0, 0, 'no', 'gpt4']"
78,"['d3_34_bad', 288, 0, 0, 'no', 'openai']"
79,"['d3_34_bad', 288, 0, 0, 'no', 'meta']"
80,"['d3_34_bad', 288, 0, 0, 'no', 'mistral']"
81,"['d3_34_bad', 288, 0, 0, 'no', 'gpt4']"
82,"['d3_34_bad', 2, 1, 1, 'yes', 'openai']"
83,"['d3_34_bad', 2, 1, 1, 'yes', 'mistral']"
84,"['d3_34_bad', 2, 1, 1, 'yes', 'meta']"
85,"['d3_34_bad', 2, 1, 1, 'yes', 'gpt4']"
