,0
0,task
1,idx
2,true_label
3,pred_label
4,answer
5,model
6,"['d3_31_sports', 3628, 0, 0, 'no', 'mistral']"
7,"['d3_31_sports', 3628, 0, 0, 'no', 'meta']"
8,"['d3_31_sports', 3628, 0, 0, 'no', 'openai']"
9,"['d3_31_sports', 3628, 0, 0, 'no', 'gpt4']"
10,"['d3_31_sports', 141, 1, 1, 'yes', 'openai']"
11,"['d3_31_sports', 141, 1, 1, 'yes', 'mistral']"
12,"['d3_31_sports', 141, 1, 1, 'yes', 'meta']"
13,"['d3_31_sports', 141, 1, 1, 'yes', 'gpt4']"
14,"['d3_31_sports', 1560, 0, 0, 'no', 'mistral']"
15,"['d3_31_sports', 1560, 0, 0, 'no', 'meta']"
16,"['d3_31_sports', 1560, 0, 0, 'no', 'openai']"
17,"['d3_31_sports', 1560, 0, 0, 'no', 'gpt4']"
18,"['d3_31_sports', 1266, 1, 1, 'yes', 'mistral']"
19,"['d3_31_sports', 1266, 1, 1, 'yes', 'meta']"
20,"['d3_31_sports', 1266, 1, 1, 'yes', 'openai']"
21,"['d3_31_sports', 1266, 1, 1, 'yes', 'gpt4']"
22,"['d3_31_sports', 4178, 0, 0, 'no', 'openai']"
23,"['d3_31_sports', 4178, 0, 0, 'no', 'meta']"
24,"['d3_31_sports', 4178, 0, 0, 'no', 'mistral']"
25,"['d3_31_sports', 4178, 0, 0, 'no', 'gpt4']"
26,"['d3_31_sports', 3839, 0, 0, 'no', 'openai']"
27,"['d3_31_sports', 3839, 0, 0, 'no', 'meta']"
28,"['d3_31_sports', 3839, 0, 0, 'no', 'mistral']"
29,"['d3_31_sports', 3839, 0, 0, 'no', 'gpt4']"
30,"['d3_31_sports', 5062, 0, 0, 'no', 'mistral']"
31,"['d3_31_sports', 5062, 0, 0, 'no', 'meta']"
32,"['d3_31_sports', 5062, 0, 0, 'no', 'openai']"
33,"['d3_31_sports', 5062, 0, 0, 'no', 'gpt4']"
34,"['d3_31_sports', 493, 1, 1, 'yes', 'openai']"
35,"['d3_31_sports', 493, 1, 0, 'no', 'meta']"
36,"['d3_31_sports', 493, 1, 0, 'no', 'mistral']"
37,"['d3_31_sports', 493, 1, 1, 'yes', 'gpt4']"
38,"['d3_31_sports', 2393, 0, 0, 'no', 'mistral']"
39,"['d3_31_sports', 2393, 0, 0, 'no', 'meta']"
40,"['d3_31_sports', 2393, 0, 0, 'no', 'openai']"
41,"['d3_31_sports', 2393, 0, 0, 'no', 'gpt4']"
42,"['d3_31_sports', 169, 1, 1, 'yes', 'meta']"
43,"['d3_31_sports', 169, 1, 1, 'yes', 'openai']"
44,"['d3_31_sports', 169, 1, 1, 'yes', 'mistral']"
45,"['d3_31_sports', 169, 1, 1, 'yes', 'gpt4']"
46,"['d3_31_sports', 1240, 1, 1, 'yes', 'mistral']"
47,"['d3_31_sports', 1240, 1, 1, 'yes', 'meta']"
48,"['d3_31_sports', 1240, 1, 1, 'yes', 'openai']"
49,"['d3_31_sports', 1240, 1, 1, 'yes', 'gpt4']"
50,"['d3_31_sports', 2867, 0, 0, 'no', 'openai']"
51,"['d3_31_sports', 2867, 0, 0, 'no', 'meta']"
52,"['d3_31_sports', 2867, 0, 0, 'no', 'mistral']"
53,"['d3_31_sports', 2867, 0, 0, 'no', 'gpt4']"
54,"['d3_31_sports', 150, 1, 1, 'yes', 'openai']"
55,"['d3_31_sports', 150, 1, 0, 'no', 'meta']"
56,"['d3_31_sports', 150, 1, 0, 'poss', 'mistral']"
57,"['d3_31_sports', 150, 1, 1, 'yes', 'gpt4']"
58,"['d3_31_sports', 1128, 1, 1, 'yes', 'openai']"
59,"['d3_31_sports', 1128, 1, 1, 'yes', 'mistral']"
60,"['d3_31_sports', 1128, 1, 1, 'yes', 'meta']"
61,"['d3_31_sports', 1128, 1, 1, 'yes', 'gpt4']"
62,"['d3_31_sports', 3687, 0, 0, 'no', 'meta']"
63,"['d3_31_sports', 3687, 0, 0, 'no', 'openai']"
64,"['d3_31_sports', 3687, 0, 0, 'no', 'mistral']"
65,"['d3_31_sports', 3687, 0, 0, 'no', 'gpt4']"
66,"['d3_31_sports', 3091, 0, 0, 'no', 'openai']"
67,"['d3_31_sports', 3091, 0, 0, 'no', 'meta']"
68,"['d3_31_sports', 3091, 0, 0, 'no', 'mistral']"
69,"['d3_31_sports', 3091, 0, 0, 'no', 'gpt4']"
70,"['d3_31_sports', 1250, 1, 1, 'yes', 'mistral']"
71,"['d3_31_sports', 1250, 1, 1, 'yes', 'meta']"
72,"['d3_31_sports', 1250, 1, 1, 'yes', 'openai']"
73,"['d3_31_sports', 1250, 1, 1, 'yes', 'gpt4']"
74,"['d3_31_sports', 3343, 0, 0, 'no', 'openai']"
75,"['d3_31_sports', 3343, 0, 0, 'no', 'meta']"
76,"['d3_31_sports', 3343, 0, 0, 'no', 'mistral']"
77,"['d3_31_sports', 3343, 0, 0, 'no', 'gpt4']"
78,"['d3_31_sports', 4592, 0, 0, 'no', 'mistral']"
79,"['d3_31_sports', 4592, 0, 0, 'no', 'meta']"
80,"['d3_31_sports', 4592, 0, 0, 'no', 'openai']"
81,"['d3_31_sports', 4592, 0, 0, 'no', 'gpt4']"
82,"['d3_31_sports', 36, 1, 1, 'yes', 'openai']"
83,"['d3_31_sports', 36, 1, 1, 'yes', 'mistral']"
84,"['d3_31_sports', 36, 1, 1, 'yes', 'meta']"
85,"['d3_31_sports', 36, 1, 1, 'yes', 'gpt4']"
